"player_id","team_abbrev","gp_onice","cf_5v5","ca_5v5","gf_5v5","ga_5v5","ev_goals","ev_assists","pp_goals","pp_assists","pk_ga","pp_shots","pk_shots_against","pp_gf_onice","pk_ga_onice","xg_for_5v5","xg_against_5v5","pen_taken","pen_drawn","toi_5v5_sec","toi_pp_sec","toi_pk_sec","cf_pct_5v5","gf_per60_5v5","ga_per60_5v5","ev_points_per60","pp_points_per60","pk_ga_per60","pk_save_pct","pp_gf_onice_per60","pk_ga_onice_per60","xg_for_per60_5v5","xg_against_per60_5v5","toi_all_tracked_sec","pen_taken_per60","pen_drawn_per60","penalty_diff_per60"
"8464975","MTL",85,775,888,34,34,11,11,4,3,1,199,1,11,0,35.2671392205521,36.7170328059001,17,17,51755,8228,540,46.6,2.36,2.36,1.53,3.06,6.67,0,4.81,0,2.453,2.554,60523,1.01,1.01,0
"8465914","MTL",61,741,947,35,41,3,3,0,1,0,81,29,4,1,30.8226330105099,39.6448719747714,14,5,52195,5186,2784,43.9,2.41,2.83,0.41,0.69,0,1,2.78,1.29,2.126,2.734,60165,0.84,0.3,-0.54
"8467407","MTL",98,1178,1406,42,43,11,20,2,5,1,182,268,12,15,49.4792145658867,57.9097411853145,12,23,80281,8015,8858,45.6,1.88,1.93,1.39,3.14,0.41,0.9963,5.39,6.1,2.219,2.597,97154,0.44,0.85,0.41
"8467496","MTL",98,1617,1699,63,58,4,16,2,24,6,737,388,47,22,70.1209103062283,71.8175591626205,17,19,104788,19265,13347,48.8,2.16,1.99,0.69,4.86,1.62,0.9845,8.78,5.93,2.409,2.467,137400,0.45,0.5,0.05
"8468095","MTL",22,47,127,3,9,0,1,0,0,0,2,0,0,0,2.32355740619823,5.01525281707291,5,1,5852,55,31,27,1.85,5.54,0.62,0,0,NA,0,0,1.429,3.085,5938,3.03,0.61,-2.42
"8468635","MTL",69,477,583,17,18,2,9,0,0,0,11,320,0,19,21.1680165586295,22.8089783553733,7,12,37334,911,7322,45,1.64,1.74,1.06,0,0,1,0,9.34,2.041,2.199,45567,0.55,0.95,0.4
"8468778","TOR",54,176,273,6,9,0,0,0,0,0,1,1,0,0,5.7969715896179,8.90829656517599,10,4,16912,196,206,39.2,1.28,1.92,0,0,0,1,0,0,1.234,1.896,17314,2.08,0.83,-1.25
"8469508","TOR",81,577,915,18,30,3,5,0,0,0,3,520,0,40,22.9399280375219,35.4372163628577,16,11,54188,648,12788,38.7,1.2,1.99,0.53,0,0,1,0,11.26,1.524,2.354,67624,0.85,0.59,-0.26
"8469521","MTL",98,1157,1402,43,46,16,16,3,9,1,283,493,21,25,47.4794752584421,55.7889359923429,21,23,83073,11439,12582,45.2,1.86,1.99,1.39,3.78,0.29,0.998,6.61,7.15,2.058,2.418,107094,0.71,0.77,0.06
"8470085","TOR",53,614,835,28,31,5,7,0,0,0,20,155,3,10,27.8933101872681,38.04965290369,18,6,45800,1230,6205,42.4,2.2,2.44,0.94,0,0,1,8.78,5.8,2.192,2.991,53235,1.22,0.41,-0.81
"8470207","TOR",69,874,1174,38,51,13,14,6,6,2,260,7,24,0,36.0247496629599,51.7197341150022,12,22,61050,8857,992,42.7,2.24,3.01,1.59,4.88,7.26,0.7143,9.75,0,2.124,3.05,70899,0.61,1.12,0.51
"8470324","MTL",83,1176,1386,49,44,1,13,0,1,2,38,439,1,25,49.0822127369465,54.1651456909021,9,6,84180,4015,12378,45.9,2.1,1.88,0.6,0.9,0.58,0.9954,0.9,7.27,2.099,2.316,100573,0.32,0.21,-0.11
"8470602","TOR",80,1040,1513,55,52,5,9,2,9,8,429,430,27,31,46.3588693714119,62.959387820214,47,22,79523,12382,10654,40.7,2.49,2.35,0.63,3.2,2.7,0.9814,7.85,10.47,2.099,2.85,102559,1.65,0.77,-0.88
"8470867","TOR",47,313,416,15,9,3,7,0,0,0,0,2,0,0,12.9706247002468,14.245275855239,3,8,23360,315,222,42.9,2.31,1.39,1.54,0,0,1,0,0,1.999,2.195,23897,0.45,1.21,0.76
"8471245","TOR",23,222,280,8,13,3,3,1,1,0,25,39,3,4,8.45089093851857,10.2732460837578,12,1,15611,914,1657,44.2,1.84,3,1.38,7.88,0,1,11.82,8.69,1.949,2.369,18182,2.38,0.2,-2.18
"8471283","MTL",65,520,700,23,25,6,6,0,1,0,18,187,1,7,21.9018146435264,26.8171946229413,24,16,40936,1221,5662,42.6,2.02,2.2,1.06,2.95,0,1,2.95,4.45,1.926,2.358,47819,1.81,1.2,-0.61
"8471504","MTL",80,903,1054,34,28,14,9,3,1,0,130,7,9,0,37.9389497138909,44.190419995808,22,18,59217,6164,994,46.1,2.07,1.7,1.4,2.34,0,1,5.26,0,2.306,2.686,66375,1.19,0.98,-0.21
"8471664","TOR",82,979,1239,41,49,11,18,6,5,3,224,158,22,11,39.089092444221,51.5545258178608,10,16,64538,9755,7282,44.1,2.29,2.73,1.62,4.06,1.48,0.981,8.12,5.44,2.18,2.876,81575,0.44,0.71,0.27
"8471679","MTL",71,2944,3393,122,115,0,0,0,1,6,618,672,41,35,124.004983672174,134.945542513044,2,9,196652,20581,21532,46.5,2.23,2.11,0,0.17,1,0.9911,7.17,5.85,2.27,2.47,238765,0.03,0.14,0.11
"8471742","TOR",79,1037,1274,45,57,4,10,1,17,6,370,229,26,18,41.8999903051299,53.5829798192717,15,10,73855,10558,8035,44.9,2.19,2.78,0.68,6.14,2.69,0.9738,8.87,8.06,2.042,2.612,92448,0.58,0.39,-0.19
"8471748","EDM",42,454,612,14,28,1,1,0,0,0,0,175,0,14,19.0195540749701,26.0747313988395,18,6,32448,389,5182,42.6,1.55,3.11,0.22,0,0,1,0,9.73,2.11,2.893,38019,1.7,0.57,-1.13
"8471976","MTL",96,1262,1248,58,38,10,26,2,14,9,432,9,25,0,53.6722980551422,52.5491160275415,15,17,79507,11736,2457,50.3,2.63,1.72,1.63,4.91,13.19,0,7.67,0,2.43,2.379,93700,0.58,0.65,0.07
"8473503","TOR",36,1199,1661,38,67,0,0,0,0,2,257,302,17,26,46.3180675812764,70.5621113773086,1,2,84382,8189,9511,41.9,1.62,2.86,0,0,0.76,0.9934,7.47,9.84,1.976,3.01,102082,0.04,0.07,0.03
"8473548","TOR",82,1231,1554,69,60,27,28,8,12,8,438,2,28,0,58.7005647038459,73.1155788344913,11,15,81164,11850,1245,44.2,3.06,2.66,2.44,6.08,23.13,-3,8.51,0,2.604,3.243,94259,0.42,0.57,0.15
"8473579","TOR",70,700,996,28,36,9,9,0,0,0,6,306,0,22,30.1980462863576,36.2021654112032,12,13,55225,941,8420,41.3,1.83,2.35,1.17,0,0,1,0,9.41,1.969,2.36,64586,0.67,0.72,0.05
"8474037","TOR",80,1154,1462,64,59,18,23,9,6,8,430,203,26,5,54.2050342666917,68.1624565716484,24,18,76059,11435,7454,44.1,3.03,2.79,1.94,4.72,3.86,0.9606,8.19,2.41,2.566,3.226,94948,0.91,0.68,-0.23
"8474056","MTL",99,1714,1742,72,79,5,23,7,22,8,772,77,49,6,74.1421279130736,75.0243600705289,50,39,109789,21779,5766,49.6,2.36,2.59,0.92,4.79,4.99,0.8961,8.1,3.75,2.431,2.46,137334,1.31,1.02,-0.29
"8474125","TOR",80,941,1405,52,46,3,12,0,1,1,29,421,2,28,42.4034987494815,55.3814507543575,17,7,72348,2325,10934,40.1,2.59,2.29,0.75,1.55,0.33,0.9976,3.1,9.22,2.11,2.756,85607,0.71,0.29,-0.42
"8474157","MTL",90,1202,1151,52,41,27,11,11,9,9,460,106,30,7,51.3326768634724,49.9749887363287,19,20,74419,12039,6662,51.1,2.52,1.98,1.84,5.98,4.86,0.9151,8.97,3.78,2.483,2.418,93120,0.73,0.77,0.04
"8474189","MTL",94,1135,1219,40,53,11,19,2,1,0,147,163,7,9,48.3427765145316,52.1649265183369,37,31,70839,6280,8162,48.2,2.03,2.69,1.52,1.72,0,1,4.01,3.97,2.457,2.651,85281,1.56,1.31,-0.25
"8474581","TOR",80,1195,1378,49,46,7,9,2,9,3,284,76,22,5,48.6917299300549,63.4917132726405,7,13,80233,10177,4478,46.4,2.2,2.06,0.72,3.89,2.41,0.9605,7.78,4.02,2.185,2.849,94888,0.27,0.49,0.22
"8475098","TOR",58,823,1096,54,48,10,26,5,3,7,264,145,18,7,37.0974298120709,49.2299274522229,7,10,56041,7408,4124,42.9,3.47,3.08,2.31,3.89,6.11,0.9517,8.75,6.11,2.383,3.162,67573,0.37,0.53,0.16
"8475154","TOR",32,152,194,5,4,0,3,0,0,0,1,4,0,0,5.63761463505216,8.2887238402036,2,4,11536,151,294,43.9,1.56,1.25,0.94,0,0,1,0,0,1.759,2.587,11981,0.6,1.2,0.6
"8475172","TOR",78,1030,1244,45,52,12,19,7,11,3,250,13,20,0,44.2174952480709,55.1387490460183,21,42,64392,10341,1777,45.3,2.52,2.91,1.73,6.27,6.08,0.7692,6.96,0,2.472,3.083,76510,0.99,1.98,0.99
"8475797","MTL",22,241,224,10,12,0,2,0,0,0,3,84,0,5,9.51087397080846,9.93619172694162,5,2,15416,336,2917,51.8,2.34,2.8,0.47,0,0,1,0,6.17,2.221,2.32,18669,0.96,0.39,-0.57
"8475848","MTL",98,1312,1223,58,50,14,26,9,2,5,372,9,28,0,54.4787640056456,48.8957232534885,32,39,76234,11219,1661,51.8,2.74,2.36,1.89,3.53,10.84,0.4444,8.98,0,2.573,2.309,89114,1.29,1.58,0.29
"8476244","MTL",67,822,819,22,26,2,7,0,4,1,154,213,5,7,33.085663617996,30.5711695121718,8,5,54744,6893,6316,50.1,1.45,1.71,0.59,2.09,0.57,0.9953,2.61,3.99,2.176,2.01,67953,0.42,0.26,-0.16
"8476851","MTL",70,776,869,26,40,9,11,4,7,1,230,5,13,0,32.6327207600698,34.9460606537177,13,16,49888,7283,631,47.2,1.88,2.89,1.44,5.44,5.71,0.8,6.43,0,2.355,2.522,57802,0.81,1,0.19
"8462129","CHI",78,698,746,21,33,5,10,0,0,0,7,399,0,18,28.7079573925585,32.573538511002,12,13,51318,770,9368,48.3,1.47,2.31,1.05,0,0,1,0,6.92,2.014,2.285,61456,0.7,0.76,0.06
"8465058","CHI",59,859,655,38,36,2,12,0,0,0,34,92,0,5,39.5340573848807,29.2752705517923,19,7,52647,2040,3899,56.7,2.6,2.46,0.96,0,0,1,0,4.62,2.703,2.002,58586,1.17,0.43,-0.74
"8466148","CHI",91,1360,1060,61,46,18,26,5,10,0,297,198,27,14,63.0538972498616,47.9116449473659,13,10,74417,11351,8430,56.2,2.95,2.23,2.13,4.76,0,1,8.56,5.98,3.05,2.318,94198,0.5,0.38,-0.12
"8466251","WSH",82,894,1030,49,45,14,22,1,4,3,110,261,9,16,42.7549716351205,45.0487029659562,18,21,59273,5426,7908,46.5,2.98,2.73,2.19,3.32,1.37,0.9885,5.97,7.28,2.597,2.736,72607,0.89,1.04,0.15
"8467365","WSH",37,419,497,21,26,1,3,0,0,0,1,153,0,10,17.2745322698029,20.0452253514668,18,9,28832,489,4692,45.7,2.62,3.25,0.5,0,0,1,0,7.67,2.157,2.503,34013,1.91,0.95,-0.96
"8468064","WSH",70,721,718,31,26,2,19,0,4,2,128,118,4,7,30.5508632955607,30.4829948571278,14,11,48155,5336,4779,50.1,2.32,1.94,1.57,2.7,1.51,0.9831,2.7,5.27,2.284,2.279,58270,0.86,0.68,-0.18
"8468208","WSH",82,860,960,48,40,15,20,6,4,4,213,269,14,13,40.0657866853871,41.171316990687,15,17,57449,9546,8238,47.3,3.01,2.51,2.19,3.77,1.75,0.9851,5.28,5.68,2.511,2.58,75233,0.72,0.81,0.09
"8469544","CHI",101,1563,1265,78,61,24,30,11,16,5,555,5,37,1,71.8118439469254,56.8857316147187,21,21,89817,14058,2390,55.3,3.13,2.44,2.16,6.91,7.53,0,9.48,1.51,2.878,2.28,106265,0.71,0.71,0
"8469639","WSH",51,540,586,20,24,6,3,1,2,2,123,297,9,17,19.7584864289965,23.4915210173931,8,5,37957,4151,6261,48,1.9,2.28,0.85,2.6,1.15,0.9933,7.81,9.77,1.874,2.228,48369,0.6,0.37,-0.23
"8469665","CHI",96,1454,1335,65,61,5,17,0,0,0,19,330,1,28,60.8490715858643,57.1048339531408,23,11,97401,3077,10939,52.1,2.4,2.25,0.81,0,0,1,1.17,9.21,2.249,2.111,111417,0.74,0.36,-0.38
"8470281","CHI",98,1874,1544,93,68,7,36,3,20,5,549,434,39,20,84.1629576648702,65.7446222394938,18,10,111073,13535,12942,54.8,3.01,2.2,1.39,6.12,1.39,0.9885,10.37,5.56,2.728,2.131,137550,0.47,0.26,-0.21
"8470607","CHI",98,1780,1445,87,71,4,31,5,10,1,289,302,24,22,80.8078824995318,65.3168911929242,14,11,99964,11666,11581,55.2,3.13,2.56,1.26,4.63,0.31,0.9967,7.41,6.84,2.91,2.352,123211,0.41,0.32,-0.09
"8470611","WSH",73,814,845,34,35,12,15,0,1,0,60,147,4,9,36.6100053041009,35.8434009196353,16,15,52390,3629,4647,49.1,2.34,2.41,1.86,0.99,0,1,3.97,6.97,2.516,2.463,60666,0.95,0.89,-0.06
"8470645","CHI",78,3539,3057,152,130,0,0,0,1,2,619,619,43,40,155.488236749021,131.439761891321,0,5,221413,20888,20056,53.7,2.47,2.11,0,0.17,0.36,0.9968,7.41,7.18,2.528,2.137,262357,0,0.07,0.07
"8471214","WSH",78,1109,1142,34,61,21,9,24,15,9,745,2,62,0,44.8173506606836,51.7209861230222,24,24,69300,18503,1621,49.3,1.77,3.17,1.56,7.59,19.99,-3.5,12.06,0,2.328,2.687,89424,0.97,0.97,0
"8471242","WSH",70,1175,1106,43,53,5,16,3,12,6,319,53,28,0,49.5041773274424,48.5065884860815,27,16,74448,10276,3364,51.5,2.08,2.56,1.02,5.25,6.42,0.8868,9.81,0,2.394,2.346,88088,1.1,0.65,-0.45
"8471254","CHI",78,900,682,34,39,14,7,2,0,0,86,0,7,0,37.5567879058071,30.7974312521983,13,8,53163,3212,405,56.9,2.3,2.64,1.42,2.24,0,NA,7.85,0,2.543,2.085,56780,0.82,0.51,-0.31
"8471362","WSH",58,765,733,35,25,8,15,3,5,2,132,4,13,0,32.9029970773845,31.574140732293,8,12,45751,5125,655,51.1,2.75,1.97,1.81,5.62,10.99,0.5,9.13,0,2.589,2.484,51531,0.56,0.84,0.28
"8471426","WSH",82,866,941,32,34,10,9,12,9,6,586,368,53,19,36.0361642988282,39.291763404035,26,20,64486,12562,8018,47.9,1.79,1.9,1.06,6.02,2.69,0.9837,15.19,8.53,2.012,2.194,85066,1.1,0.85,-0.25
"8471769","CHI",100,1539,1418,65,65,3,21,0,0,0,11,506,0,31,65.7841459856718,57.1749340039678,24,6,105193,2973,13064,52,2.22,2.22,0.82,0,0,1,0,8.54,2.251,1.957,121230,0.71,0.18,-0.53
"8473563","WSH",82,1086,1118,41,57,10,18,6,38,7,615,168,54,10,43.9988854488474,48.392976533738,27,22,70818,13259,5485,49.3,2.08,2.9,1.42,11.95,4.59,0.9583,14.66,6.56,2.237,2.46,89562,1.09,0.88,-0.21
"8473604","CHI",95,1545,1123,79,57,25,29,7,13,5,528,232,40,18,74.1732705452596,52.3934652470052,16,24,85014,12867,9652,57.9,3.35,2.41,2.29,5.6,1.86,0.9784,11.19,6.71,3.141,2.219,107533,0.54,0.8,0.26
"8473991","WSH",82,1118,1252,41,51,2,12,0,1,0,8,594,2,30,46.8280219834414,50.0521333299694,13,10,77040,1639,14091,47.2,1.92,2.38,0.65,2.2,0,1,4.39,7.66,2.188,2.339,92770,0.5,0.39,-0.11
"8474141","CHI",88,1369,1132,69,49,25,31,11,19,4,514,3,39,0,62.2987904406618,51.0905934729381,15,21,84141,13206,1555,54.7,2.95,2.1,2.4,8.18,9.26,-0.3333,10.63,0,2.665,2.186,98902,0.55,0.76,0.21
"8474519","WSH",13,161,214,2,7,0,0,0,0,0,3,42,0,1,6.56635672220727,9.77629013895057,2,1,11948,250,1394,42.9,0.6,2.11,0,0,0,1,0,2.58,1.978,2.946,13592,0.53,0.26,-0.27
"8474590","WSH",82,1176,1328,47,51,4,6,5,17,4,503,629,40,33,50.4360987107502,55.4551986158476,10,14,81158,13597,14863,47,2.08,2.26,0.44,5.82,0.97,0.9936,10.59,7.99,2.237,2.46,109618,0.33,0.46,0.13
"8474625","FLA",55,440,481,22,23,8,6,3,1,2,105,0,7,0,20.678914201213,23.7404699588078,9,5,31696,3561,305,47.8,2.5,2.61,1.59,4.04,23.61,NA,7.08,0,2.349,2.696,35562,0.91,0.51,-0.4
"8474651","WSH",48,1765,2015,84,78,0,0,0,0,8,442,457,31,33,75.5947601223597,88.7895006611361,1,5,122767,13597,13241,46.7,2.46,2.29,0,0,2.18,0.9825,8.21,8.97,2.217,2.604,149605,0.02,0.12,0.1
"8475149","WSH",80,955,1020,35,50,2,19,6,15,4,447,41,40,1,41.0466798561974,46.4612771456596,2,15,64389,10955,2893,48.4,1.96,2.8,1.17,6.9,4.98,0.9024,13.14,1.24,2.295,2.598,78237,0.09,0.69,0.6
"8475181","CHI",100,1333,1052,59,51,3,16,5,9,0,286,3,23,0,61.8248239641543,49.3925058720633,8,9,80543,12797,1694,55.9,2.64,2.28,0.85,3.94,0,1,6.47,0,2.763,2.208,95034,0.3,0.34,0.04
"8475247","WSH",17,82,88,4,4,1,3,0,0,0,2,30,0,1,3.06578289344907,3.97962908982299,1,4,6632,164,1019,48.2,2.17,2.17,2.17,0,0,1,0,3.53,1.664,2.16,7815,0.46,1.84,1.38
