"player_id","gp_onice","shots_5v5","ga_5v5","shots_pk","ga_pk","xg_faced","sv_pct_5v5","sv_pct_pk","actual_ga_tracked","gsax"
"8471679",71,2349,115,465,35,139.759961284348,0.951,0.9247,150,-10.24
"8473503",36,1255,67,232,26,72.4448909441126,0.9466,0.8879,93,-20.56
"8474651",48,1502,78,352,33,93.5014659095905,0.9481,0.9062,111,-17.5
"8470645",78,2258,130,451,40,136.301176840439,0.9424,0.9113,170,-33.7
"8471227",34,997,71,225,20,63.8113285387517,0.9288,0.9111,91,-27.19
"8471715",57,1767,115,403,36,113.375080958533,0.9349,0.9107,151,-37.62
"8473541",55,1991,96,367,31,114.458425135585,0.9518,0.9155,127,-12.54
"8473461",65,1972,109,379,28,112.349549994222,0.9447,0.9261,137,-24.65
"8468011",65,2162,130,469,36,125.463561160897,0.9399,0.9232,166,-40.54
"8470657",54,1568,87,363,36,95.4317619929789,0.9445,0.9008,123,-27.57
"8473575",70,2406,117,456,36,137.223818615486,0.9514,0.9211,153,-15.78
"8476839",12,371,24,93,6,22.2061904493021,0.9353,0.9355,30,-7.79
"8471695",70,2109,89,415,40,112.349626321753,0.9578,0.9036,129,-16.65
"8474765",27,800,50,165,21,46.9926663739607,0.9375,0.8727,71,-24.01
"8470594",76,2300,126,502,35,127.695261492685,0.9452,0.9303,161,-33.3
"8471239",45,1107,63,269,15,71.6186897856533,0.9431,0.9442,78,-6.38
"8471403",40,1231,72,217,21,75.1013882884872,0.9415,0.9032,93,-17.9
"8473607",15,454,27,177,12,29.6495058367727,0.9405,0.9322,39,-9.35
"8471469",24,722,53,127,9,38.1215418673237,0.9266,0.9291,62,-23.88
"8470860",52,1423,80,356,25,84.0187908955268,0.9438,0.9298,105,-20.98
"8475622",40,1111,67,199,20,60.8857106842333,0.9397,0.8995,87,-26.11
"8473404",21,557,35,140,15,32.0366517347866,0.9372,0.8929,50,-17.96
"8471734",75,2089,110,554,46,131.832749653549,0.9473,0.917,156,-24.17
"8460703",49,1411,96,287,28,86.4126604137127,0.932,0.9024,124,-37.59
"8470140",71,2193,113,455,40,145.318004876608,0.9485,0.9121,153,-7.68
"8469608",62,1939,102,461,46,118.948485070199,0.9474,0.9002,148,-29.05
"8468685",88,2791,139,461,38,184.025002080831,0.9502,0.9176,177,7.03
"8474550",70,2098,124,337,35,122.411498268484,0.9409,0.8961,159,-36.59
"8466141",56,1728,92,320,28,104.285777351994,0.9468,0.9125,120,-15.71
"8467950",53,1705,95,363,42,99.9119237781269,0.9443,0.8843,137,-37.09
"8455710",39,983,71,209,18,60.6259371908382,0.9278,0.9139,89,-28.37
"8460705",40,1191,73,206,24,84.2100618665572,0.9387,0.8835,97,-12.79
"8470320",30,901,55,160,19,56.7283710644115,0.939,0.8812,74,-17.27
"8475683",64,1917,98,449,34,107.817934702674,0.9489,0.9243,132,-24.18
"8469732",11,311,22,39,6,18.9253853133996,0.9293,0.8462,28,-9.07
"8475681",39,1304,63,285,19,77.3709432909382,0.9517,0.9333,82,-4.63
"8469548",30,822,50,200,22,52.9574987605447,0.9392,0.89,72,-19.04
"8473523",28,934,47,176,16,56.3334536177572,0.9497,0.9091,63,-6.67
"8471750",63,1863,89,439,32,111.261080024356,0.9522,0.9271,121,-9.74
"8474593",16,398,34,75,8,27.201504553901,0.9146,0.8933,42,-14.8
"8473972",56,1597,81,357,35,94.3766460506013,0.9493,0.902,116,-21.62
"8467391",7,144,11,48,7,8.42308351176325,0.9236,0.8542,18,-9.58
"8471418",36,1256,57,164,12,80.3328052490251,0.9546,0.9268,69,11.33
"8475663",41,1154,62,238,21,71.8260061796173,0.9463,0.9118,83,-11.17
"8471306",25,696,31,105,10,41.3619114192552,0.9555,0.9048,41,0.36
"8470216",29,770,31,148,11,39.0008838219219,0.9597,0.9257,42,-3
"8462047",2,46,5,5,3,3.36213714460609,0.8913,0.4,8,-4.64
"8462044",22,702,37,143,14,42.7416843470419,0.9473,0.9021,51,-8.26
"8466339",17,484,27,94,17,29.4649241660954,0.9442,0.8191,44,-14.54
"8469514",25,694,39,136,13,42.2455263609882,0.9438,0.9044,52,-9.75
"8473553",20,621,37,159,12,34.8501450201729,0.9404,0.9245,49,-14.15
"8474690",28,933,65,170,17,57.7127212567138,0.9303,0.9,82,-24.29
"8459140",4,70,9,19,3,4.59288933756761,0.8714,0.8421,12,-7.41
"8468540",20,561,47,113,10,36.7686621315661,0.9162,0.9115,57,-20.23
