season,game_type,player_id,player_name,last_name,team_abbrev,shoots_catches,gp,gs,wins,losses,ot_losses,ties,goals_against,gaa,saves,shots_against,sv_pct,shutouts,toi_sec,goals,assists,points,pim
2024,2,8475311,Darcy Kuemper,Kuemper,WSH,L,33,30,13,14,3,NA,103,3.31095,837,940,0.89042,1,111992,0,1,1,0
2024,2,8475883,Frederik Andersen,Andersen,CAR,L,16,16,13,2,0,NA,28,1.84032,382,410,0.9317,3,54773,0,1,1,0
2024,2,8476434,John Gibson,Gibson,ANA,L,46,44,13,27,2,NA,151,3.53701,1192,1343,0.88756,0,153689,0,0,0,12
2024,2,8478007,Elvis Merzlikins,Merzlikins,CBJ,L,41,40,13,17,8,NA,130,3.45336,1136,1266,0.89731,1,135520,0,0,0,4
2024,2,8478872,Karel Vejmelka,Vejmelka,ARI,R,38,33,13,19,2,NA,114,3.35272,977,1089,0.89715,1,122408,0,2,2,2
2024,2,8479496,David Rittich,Rittich,LAK,L,24,22,13,6,3,NA,49,2.1546,572,621,0.92109,3,81871,0,0,0,0
2024,2,8474596,Jake Allen,Allen,"MTL,NJD",L,34,33,12,18,4,NA,114,3.44257,973,1087,0.89512,0,119213,0,1,1,2
2024,2,8475717,Calvin Pickard,Pickard,EDM,L,23,20,12,7,1,NA,53,2.45304,528,581,0.90877,1,77781,0,0,0,2
2024,2,8477293,Antti Raanta,Raanta,CAR,L,24,20,12,7,2,NA,63,2.9877,430,493,0.87221,1,75911,0,0,0,0
2024,2,8477992,Jonas Johansson,Johansson,TBL,L,26,24,12,7,5,NA,83,3.37059,669,752,0.88962,2,88649,0,0,0,0
2024,2,8479193,Casey DeSmith,DeSmith,VAN,L,29,27,12,9,6,NA,80,2.88551,680,759,0.89591,1,99809,0,1,1,0
2024,2,8479361,Joseph Woll,Woll,TOR,L,25,23,12,11,1,NA,72,2.93548,700,772,0.90673,0,88299,0,0,0,0
2024,2,8479394,Carter Hart,Hart,PHI,L,26,25,12,9,3,NA,68,2.80377,659,727,0.90646,1,87311,0,1,1,0
2024,2,8473503,James Reimer,Reimer,DET,L,25,20,11,8,2,NA,70,3.10559,657,727,0.90371,2,81144,0,0,0,4
2024,2,8474889,Martin Jones,Jones,TOR,L,22,19,11,8,1,NA,56,2.87261,518,574,0.90243,2,70180,0,0,0,0
2024,2,8480947,Kevin Lankinen,Lankinen,NSH,L,24,17,11,6,0,NA,56,2.82017,554,610,0.90819,1,71485,0,1,1,0
2024,2,8478406,Mackenzie Blackwood,Blackwood,SJS,L,44,41,10,25,4,NA,140,3.44667,1243,1383,0.89877,2,146228,0,0,0,2
2024,2,8482221,Devon Levi,Levi,BUF,L,23,21,10,8,2,NA,67,3.10448,599,666,0.89939,0,77694,0,0,0,0
2024,2,8478024,Ville Husso,Husso,DET,L,19,18,9,5,2,NA,60,3.55409,496,556,0.89208,0,60775,0,1,1,0
2024,2,8482076,Nico Daws,Daws,NJD,L,21,20,9,11,0,NA,60,3.14671,508,568,0.89436,0,68643,0,1,1,0
2024,2,8478435,Dan Vladar,Vladar,CGY,L,20,19,8,9,2,NA,68,3.61536,506,574,0.88153,0,67711,0,0,0,0
2024,2,8480051,Cayden Primeau,Primeau,MTL,L,23,21,8,9,4,NA,66,2.98905,665,731,0.90971,2,79490,0,2,2,2
2024,2,8480193,Daniil Tarasov,Tarasov,CBJ,L,24,23,8,11,3,NA,73,3.18206,723,796,0.90829,0,82588,0,0,0,0
2024,2,8481020,Justus Annunen,Annunen,COL,L,14,12,8,4,1,NA,30,2.24695,384,414,0.92753,2,48065,0,0,0,0
2024,2,8477484,Spencer Martin,Martin,"CBJ,CAR",L,19,16,7,9,2,NA,59,3.30157,474,533,0.8893,0,64333,0,0,0,0
2024,2,8478039,Kaapo Kahkonen,Kahkonen,"SJS,NJD",L,37,33,7,24,3,NA,116,3.63595,1023,1139,0.89815,1,114853,0,1,1,4
2024,2,8481692,Dustin Wolf,Wolf,CGY,L,17,15,7,7,1,NA,50,3.15623,417,467,0.89293,0,57030,0,0,0,0
2024,2,8481033,Akira Schmid,Schmid,NJD,L,19,15,5,9,1,NA,48,3.15046,409,457,0.89496,0,54849,0,2,2,2
2024,2,8482821,Arvid Soderblom,Soderblom,CHI,L,32,29,5,22,2,NA,114,3.92126,829,942,0.88004,0,104660,0,0,0,0
2024,2,8477831,Pheonix Copley,Copley,LAK,L,8,8,4,1,2,NA,23,3.16308,154,177,0.87005,1,26177,0,0,0,0
2024,2,8481031,Ivan Prosvetov,Prosvetov,COL,L,11,8,4,3,1,NA,26,3.15672,222,248,0.89516,0,29651,0,0,0,0
2024,2,8477035,Matt Tomkins,Tomkins,TBL,L,6,6,3,2,1,NA,20,3.33132,165,185,0.89189,0,21613,0,0,0,0
2024,2,8481668,Arturs Silovs,Silovs,VAN,L,4,4,3,0,1,NA,10,2.46693,74,84,0.88095,0,14593,0,0,0,0
2024,2,8482982,Jet Greaves,Greaves,CBJ,L,9,8,3,6,0,NA,30,3.48927,297,327,0.90825,0,30952,0,0,0,0
2024,2,8477361,Calvin Petersen,Petersen,PHI,R,5,4,2,2,0,NA,18,3.90009,114,132,0.86363,0,16615,0,0,0,0
2024,2,8477480,Eric Comrie,Comrie,BUF,L,10,10,2,7,0,NA,32,3.69301,222,254,0.87401,0,31194,0,0,0,0
2024,2,8482411,Hunter Shepard,Shepard,WSH,L,4,4,2,1,1,NA,13,3.18584,110,123,0.8943,0,14690,0,0,0,0
2024,2,8482445,Devin Cooley,Cooley,SJS,L,6,6,2,3,1,NA,25,4.97539,167,192,0.86979,0,18089,0,0,0,0
2024,2,8482661,Jesper Wallstedt,Wallstedt,MIN,L,3,3,2,1,0,NA,9,3.01199,78,87,0.89655,1,10757,0,0,0,0
2024,2,8475789,Jack Campbell,Campbell,EDM,L,5,5,1,4,0,NA,20,4.49803,137,157,0.87261,0,16007,0,0,0,0
2024,2,8475839,Louis Domingue,Domingue,NYR,R,1,1,1,0,0,NA,1,1,25,26,0.96153,0,3600,0,0,0,0
2024,2,8476433,Magnus Hellberg,Hellberg,PIT,L,3,1,1,0,0,NA,5,2.50243,59,64,0.92187,0,7193,0,0,0,0
2024,2,8476904,Chris Driedger,Driedger,SEA,L,2,2,1,1,0,NA,5,2.50871,55,60,0.91666,0,7175,0,0,0,0
2024,2,8478433,Felix Sandstrom,Sandstrom,PHI,L,5,3,1,2,0,NA,17,3.87121,79,96,0.82291,0,15809,0,0,0,0
2024,2,8480238,Jiri Patera,Patera,VGK,L,6,5,1,3,1,NA,21,3.97769,175,196,0.89285,0,19006,0,0,0,0
2024,2,8480992,Magnus Chrona,Chrona,SJS,L,9,8,1,6,1,NA,37,4.71087,225,262,0.85877,0,28275,0,0,0,0
2024,2,8481544,Mads Sogaard,Sogaard,OTT,L,6,5,1,3,0,NA,19,4.04877,116,135,0.85925,0,16894,0,0,0,0
2024,2,8482137,Yaroslav Askarov,Askarov,NSH,R,2,1,1,0,0,NA,2,1.46938,33,35,0.94285,0,4900,0,0,0,0
2024,2,8483575,Matt Murray,Murray,DAL,L,1,1,1,0,0,NA,0,0,23,23,1,1,3600,0,0,0,0
2024,2,8474636,Michael Hutchinson,Hutchinson,DET,R,1,1,0,1,0,NA,3,3.11418,33,36,0.91666,0,3468,0,0,0,0
2024,2,8476876,Malcolm Subban,Subban,CBJ,L,1,1,0,1,0,NA,3,3,32,35,0.91428,0,3600,0,0,0,0
2024,2,8478905,Ivan Fedotov,Fedotov,PHI,L,3,1,0,1,1,NA,10,4.95253,43,53,0.81132,0,7269,0,0,0,0
2024,2,8478965,Kenneth Appleby,Appleby,NYI,L,1,0,0,0,0,NA,2,6,6,8,0.75,0,1200,0,0,0,0
2024,2,8480191,Matt Villalta,Villalta,ARI,L,2,1,0,1,0,NA,5,4.16859,24,29,0.82758,0,4318,0,0,0,0
2024,2,8484293,Yaniv Perets,Perets,CAR,L,1,0,0,0,0,NA,0,0,1,1,1,0,766,0,0,0,0
2024,2,8484312,Georgii Romanov,Romanov,SJS,L,2,0,0,0,0,NA,1,1.01265,29,30,0.96666,0,3555,0,0,0,0
