season,game_type,player_id,player_name,last_name,team_abbrev,shoots_catches,gp,gs,wins,losses,ot_losses,ties,goals_against,gaa,saves,shots_against,sv_pct,shutouts,toi_sec,goals,assists,points,pim
2022,2,8476412,Jordan Binnington,Binnington,STL,L,37,37,18,14,4,NA,112,3.13294,1023,1135,0.90132,2,128697,0,0,0,14
2022,2,8476434,John Gibson,Gibson,ANA,L,56,56,18,26,11,NA,172,3.18953,1617,1789,0.90385,1,194135,0,1,1,12
2022,2,8467950,Craig Anderson,Anderson,BUF,L,31,31,17,12,2,NA,97,3.11688,848,945,0.89735,0,112035,0,1,1,0
2022,2,8469608,Mike Smith,Smith,EDM,L,28,27,16,9,2,NA,74,2.81018,800,874,0.91533,2,94798,0,1,1,6
2022,2,8477293,Antti Raanta,Raanta,CAR,L,28,26,15,5,4,NA,62,2.4528,644,706,0.91218,2,90998,0,0,0,0
2022,2,8480382,Alexandar Georgiev,Georgiev,NYR,L,33,28,15,10,2,NA,85,2.92079,747,832,0.89783,2,104766,0,0,0,0
2022,2,8480925,Pavel Francouz,Francouz,COL,R,21,18,15,5,1,NA,51,2.54968,557,608,0.91611,2,72009,0,0,0,0
2022,2,8478039,Kaapo Kahkonen,Kahkonen,"MIN,SJS",L,36,33,14,14,4,NA,93,2.86602,963,1056,0.91193,0,116817,0,1,1,2
2022,2,8475809,Scott Wedgewood,Wedgewood,"NJD,ARI,DAL",L,37,32,13,15,6,NA,110,3.13817,1108,1218,0.90968,1,126188,0,0,0,0
2022,2,8478435,Dan Vladar,Vladar,CGY,L,23,19,13,6,2,NA,57,2.75111,551,608,0.90625,2,74588,0,1,1,0
2022,2,8478872,Karel Vejmelka,Vejmelka,ARI,R,52,49,13,32,3,NA,170,3.67801,1499,1669,0.89814,1,166394,0,0,0,0
2022,2,8479394,Carter Hart,Hart,PHI,L,45,44,13,24,7,NA,137,3.15781,1304,1441,0.90492,1,156184,0,1,1,0
2022,2,8474889,Martin Jones,Jones,PHI,L,35,33,12,18,3,NA,114,3.4249,1027,1141,0.90008,0,119828,0,0,0,0
2022,2,8475852,Petr Mrazek,Mrazek,TOR,L,20,18,12,6,0,NA,58,3.33935,462,520,0.88846,0,62527,0,0,0,0
2022,2,8476932,Anthony Stolarz,Stolarz,ANA,L,28,23,12,8,3,NA,67,2.66858,742,809,0.91718,3,90385,0,1,1,2
2022,2,8470880,Brian Elliott,Elliott,TBL,L,19,17,11,4,3,NA,43,2.42614,446,489,0.91206,1,63805,0,0,0,0
2022,2,8479193,Casey DeSmith,DeSmith,PIT,L,26,24,11,6,5,NA,66,2.79237,703,769,0.91417,3,85089,0,0,0,0
2022,2,8471306,Thomas Greiss,Greiss,DET,L,31,28,10,15,1,NA,92,3.66112,750,842,0.89073,0,90464,0,1,1,2
2022,2,8473575,Semyon Varlamov,Varlamov,NYI,L,31,29,10,17,2,NA,87,2.91248,891,978,0.91104,2,107537,0,0,0,0
2022,2,8474651,Braden Holtby,Holtby,DAL,L,24,22,10,10,1,NA,61,2.77595,639,700,0.91285,0,79108,0,0,0,2
2022,2,8474682,Dustin Tokarski,Tokarski,BUF,L,29,28,10,12,5,NA,91,3.26665,809,900,0.89888,1,100286,0,0,0,0
2022,2,8476316,Laurent Brossoit,Brossoit,VGK,L,24,21,10,9,3,NA,62,2.90299,526,588,0.89455,1,76886,0,0,0,0
2022,2,8477480,Eric Comrie,Comrie,WPG,L,19,16,10,5,1,NA,44,2.57607,506,550,0.92,1,61489,0,1,1,0
2022,2,8478499,Adin Hill,Hill,SJS,L,25,22,10,11,1,NA,61,2.65998,587,648,0.90586,2,82557,0,2,2,0
2022,2,8480313,Logan Thompson,Thompson,VGK,R,19,17,10,5,3,NA,49,2.67824,520,569,0.91388,1,65864,0,0,0,0
2022,2,8482076,Nico Daws,Daws,NJD,L,25,23,10,11,1,NA,66,3.11435,551,617,0.89303,0,76292,0,0,0,0
2022,2,8474596,Jake Allen,Allen,MTL,L,35,35,9,20,4,NA,107,3.29625,1016,1123,0.90471,2,116860,0,0,0,2
2022,2,8476904,Chris Driedger,Driedger,SEA,L,27,24,9,14,1,NA,73,2.96266,649,722,0.89889,1,88704,0,0,0,4
2022,2,8478406,Mackenzie Blackwood,Blackwood,NJD,L,25,24,9,10,4,NA,79,3.38801,652,731,0.89192,2,83943,0,0,0,0
2022,2,8478470,Samuel Montembeault,Montembeault,MTL,L,38,30,8,18,6,NA,122,3.76772,1002,1124,0.89145,1,116569,0,0,0,0
2022,2,8478902,Erik Kallgren,Kallgren,TOR,L,14,12,8,4,1,NA,43,3.30988,342,385,0.88831,1,46769,0,0,0,2
2022,2,8480947,Kevin Lankinen,Lankinen,CHI,L,32,29,8,15,6,NA,106,3.503,867,973,0.89105,0,108935,0,1,1,0
2022,2,8476914,Joonas Korpisalo,Korpisalo,CBJ,L,22,17,7,11,0,NA,78,4.14715,556,634,0.87697,0,67709,0,0,0,2
2022,2,8479496,David Rittich,Rittich,NSH,L,17,12,6,3,4,NA,49,3.57258,382,431,0.88631,0,49376,0,0,0,2
2022,2,8479973,Stuart Skinner,Skinner,EDM,L,13,12,6,6,0,NA,32,2.61526,335,367,0.9128,1,44049,0,0,0,0
2022,2,8476899,Matt Murray,Murray,OTT,L,20,20,5,12,2,NA,60,3.04693,580,640,0.90625,1,70891,0,0,0,0
2022,2,8479292,Charlie Lindgren,Lindgren,STL,R,5,4,5,0,0,NA,5,1.21745,113,118,0.95762,0,14785,0,0,0,0
2022,2,8479406,Filip Gustavsson,Gustavsson,OTT,L,18,16,5,12,1,NA,62,3.55114,512,574,0.89198,0,62853,0,0,0,0
2022,2,8470860,Jaroslav Halak,Halak,VAN,L,17,14,4,7,2,NA,39,2.93729,361,400,0.9025,0,47799,0,0,0,2
2022,2,8473541,Jonathan Bernier,Bernier,NJD,L,10,8,4,4,1,NA,26,3.05822,238,264,0.90151,0,30606,0,0,0,0
2022,2,8477202,Andrew Hammond,Hammond,"MTL,NJD",L,11,10,4,5,1,NA,38,3.88768,276,314,0.87898,0,35188,0,0,0,0
2022,2,8471418,Anton Khudobin,Khudobin,DAL,L,9,7,3,4,1,NA,28,3.63269,203,231,0.87878,0,27748,0,0,0,0
2022,2,8475234,J-F Berube,Berube,CBJ,L,6,6,3,2,0,NA,21,4.11921,188,209,0.89952,0,18353,0,1,1,0
2022,2,8476903,Jon Gillies,Gillies,"STL,NJD",L,20,15,3,10,2,NA,62,3.70241,488,550,0.88727,0,60285,0,1,1,0
2022,2,8477484,Spencer Martin,Martin,VAN,L,6,6,3,0,3,NA,11,1.74441,207,218,0.94954,0,22701,0,0,0,0
2022,2,8477992,Jonas Johansson,Johansson,"COL,FLA",L,11,8,3,4,1,NA,38,4.68637,226,264,0.85606,0,29191,0,0,0,0
2022,2,8479361,Joseph Woll,Woll,TOR,L,4,4,3,1,0,NA,11,2.75114,112,123,0.91056,1,14394,0,0,0,2
2022,2,8481611,Pyotr Kochetkov,Kochetkov,CAR,L,3,2,3,0,0,NA,6,2.42261,55,61,0.90163,0,8916,0,0,0,0
2022,2,8471695,Tuukka Rask,Rask,BOS,L,4,4,2,2,0,NA,14,4.27807,76,90,0.84444,0,11781,0,0,0,2
2022,2,8474667,Harri Sateri,Sateri,ARI,L,6,4,2,2,1,NA,21,4.22299,136,157,0.86624,0,17902,0,0,0,0
2022,2,8475920,Michael Houser,Houser,BUF,L,2,2,2,0,0,NA,4,2,73,77,0.94805,0,7200,0,0,0,0
2022,2,8480045,Ukko-Pekka Luukkonen,Luukkonen,BUF,L,9,9,2,5,2,NA,23,2.74317,254,277,0.91696,0,30184,0,0,0,0
2022,2,8471239,Cory Schneider,Schneider,NYI,L,1,1,1,0,0,NA,3,3,27,30,0.9,0,3600,0,0,0,0
2022,2,8471679,Carey Price,Price,MTL,L,5,5,1,4,0,NA,18,3.63025,130,148,0.87837,0,17850,0,0,0,0
2022,2,8475717,Calvin Pickard,Pickard,DET,L,3,1,1,1,0,NA,9,4.29822,63,72,0.875,0,7538,0,0,0,0
2022,2,8475839,Louis Domingue,Domingue,PIT,R,2,2,1,1,0,NA,4,2.02105,79,83,0.9518,0,7125,0,0,0,0
2022,2,8476234,Keith Kinkaid,Kinkaid,NYR,L,1,1,1,0,0,NA,2,2,29,31,0.93548,0,3600,0,0,0,0
2022,2,8476343,Garret Sparks,Sparks,LAK,L,2,1,1,0,0,NA,3,1.85153,44,47,0.93617,0,5833,0,0,0,0
2022,2,8476433,Magnus Hellberg,Hellberg,DET,L,1,1,1,0,0,NA,3,3,20,23,0.86956,0,3600,0,0,0,0
2022,2,8476509,Maxime Lagace,Lagace,TBL,L,2,2,1,1,0,NA,10,6.11413,48,58,0.82758,0,5888,0,0,0,0
2022,2,8477180,Aaron Dell,Dell,BUF,L,12,9,1,8,1,NA,38,4.03266,316,354,0.89265,0,33923,0,0,0,2
2022,2,8477457,Zach Fucale,Fucale,WSH,L,4,3,1,1,1,NA,5,1.74842,61,66,0.92424,1,10295,0,0,0,0
2022,2,8478971,Connor Ingram,Ingram,NSH,L,3,3,1,2,0,NA,11,3.71308,80,91,0.87912,0,10665,0,0,0,0
2022,2,8479312,Alex Lyon,Lyon,CAR,L,2,2,1,0,1,NA,6,2.93119,59,65,0.90769,0,7369,0,0,0,0
2022,2,8479313,Zachary Sawchenko,Sawchenko,SJS,L,7,3,1,2,1,NA,15,3.34613,136,151,0.90066,0,16138,0,0,0,0
2022,2,8480051,Cayden Primeau,Primeau,MTL,L,12,9,1,7,1,NA,40,4.62234,262,302,0.86754,0,31153,0,0,0,0
2022,2,8480420,Collin Delia,Delia,CHI,L,8,6,1,4,1,NA,22,3.84727,196,218,0.89908,0,20586,0,0,0,0
2022,2,8480843,Lukas Dostal,Dostal,ANA,L,4,3,1,2,0,NA,10,2.9784,98,108,0.9074,0,12087,0,0,0,0
2022,2,8480981,Joel Hofer,Hofer,STL,L,2,2,1,1,0,NA,6,3.07298,44,50,0.88,0,7029,0,1,1,0
2022,2,8481020,Justus Annunen,Annunen,COL,L,2,1,1,0,1,NA,7,4.34033,44,51,0.86274,0,5806,0,1,1,0
2022,2,8481544,Mads Sogaard,Sogaard,OTT,L,2,2,1,1,0,NA,6,3.06905,48,54,0.88888,0,7038,0,0,0,0
2022,2,8471774,Alex Stalock,Stalock,SJS,L,1,1,0,1,0,NA,6,7.80628,22,28,0.78571,0,2767,0,0,0,0
2022,2,8474636,Michael Hutchinson,Hutchinson,TOR,R,2,1,0,1,0,NA,6,4.57336,36,42,0.85714,0,4723,0,0,0,0
2022,2,8475622,Carter Hutton,Hutton,ARI,L,3,3,0,2,0,NA,15,7.76085,43,58,0.74137,0,6958,0,0,0,0
2022,2,8476876,Malcolm Subban,Subban,BUF,L,4,3,0,2,1,NA,17,4.84637,115,132,0.87121,0,12628,0,0,0,0
2022,2,8477831,Pheonix Copley,Copley,WSH,L,2,1,0,1,0,NA,5,3.10612,36,41,0.87804,0,5795,0,0,0,0
2022,2,8478433,Felix Sandstrom,Sandstrom,PHI,L,5,5,0,4,1,NA,16,3.2296,161,177,0.9096,0,17835,0,0,0,0
2022,2,8478903,Adam Huska,Huska,NYR,L,1,1,0,1,0,NA,7,7.03517,32,39,0.82051,0,3582,0,0,0,0
2022,2,8478916,Joey Daccord,Daccord,SEA,L,5,4,0,4,0,NA,21,4.29716,119,140,0.85,0,17593,0,0,0,0
2022,2,8478933,Michael McNiven,McNiven,MTL,L,1,0,0,0,0,NA,3,9,4,7,0.57142,0,1200,0,0,0,0
2022,2,8479581,Jack LaFontaine,LaFontaine,CAR,L,2,1,0,1,0,NA,9,7.2048,32,41,0.78048,0,4497,0,0,0,0
2022,2,8480022,Michael DiPietro,DiPietro,VAN,L,1,1,0,1,0,NA,3,3.13862,14,17,0.82352,0,3441,0,0,0,0
2022,2,8480193,Daniil Tarasov,Tarasov,CBJ,L,4,3,0,2,0,NA,7,2.40205,104,111,0.93693,0,10491,0,0,0,0
2022,2,8480373,Josef Korenar,Korenar,ARI,L,2,0,0,0,0,NA,3,2.56045,32,35,0.91428,0,4218,0,0,0,0
2022,2,8480591,Thomas Hodges,Hodges,ANA,L,1,0,0,1,0,NA,1,3.11418,2,3,0.66666,0,1156,0,0,0,0
2022,2,8481031,Ivan Prosvetov,Prosvetov,ARI,L,3,3,0,2,1,NA,13,4.21621,91,104,0.875,0,11100,0,0,0,0
2022,2,8481033,Akira Schmid,Schmid,NJD,L,6,4,0,4,0,NA,19,4.83084,95,114,0.83333,0,14159,0,0,0,0
2022,2,8481597,Hugo Alnefelt,Alnefelt,TBL,L,1,0,0,0,0,NA,3,9,7,10,0.7,0,1200,0,0,0,0
2022,2,8482821,Arvid Soderblom,Soderblom,CHI,L,3,2,0,2,0,NA,13,5.00588,82,95,0.86315,0,9349,0,0,0,0
