"player_id","season","shot_vol_off_per60","shot_vol_def_per60"
"8448208",2014,3.6847,8.1776
"8457981",2014,-0.0188,1.3908
"8458537",2014,-1.0009,1.9165
"8458951",2014,-0.1284,-3.0366
"8459442",2014,-1.0997,-4.9976
"8459444",2014,-2.6391,0.4202
"8459628",2014,-3.7526,1.6491
"8459670",2014,3.7718,2.993
"8460492",2014,0.8632,-4.2385
"8460496",2014,1.3323,1.4104
"8460542",2014,-0.2553,3.1969
"8460621",2014,0.0653,3.344
"8460626",2014,-3.8815,-0.4646
"8460720",2014,-3.3005,-4.161
"8462038",2014,-1.2797,0.9882
"8462041",2014,-5.1267,-0.9966
"8462042",2014,6.5724,-1.1806
"8462129",2014,-3.5647,-3.8073
"8462196",2014,1.0651,-0.9818
"8464956",2014,3.3091,-1.8545
"8464966",2014,-1.9918,-0.8401
"8464975",2014,0.6254,-0.0612
"8464977",2014,-3.407,-1.7485
"8464981",2014,-2.0414,1.4967
"8464989",2014,1.7565,-0.985
"8465009",2014,-0.015,-0.8415
"8465025",2014,-1.6923,0.2178
"8465058",2014,-2.764,4.4176
"8465166",2014,-6.2109,2.4453
"8465185",2014,1.1051,-2.0695
"8465202",2014,-0.7244,0.065
"8465914",2014,-4.3621,-4.5789
"8465951",2014,-0.2414,-1.2957
"8465978",2014,0.1514,6.9828
"8466138",2014,6.2617,2.7191
"8466139",2014,2.8472,-1.4353
"8466140",2014,1.8536,-2.9022
"8466142",2014,-3.1432,0.0505
"8466148",2014,5.0263,-0.3723
"8466149",2014,-0.0632,-0.2604
"8466158",2014,-3.1994,-1.0481
"8466160",2014,-2.4345,2.0082
"8466182",2014,-2.372,-3.0125
"8466215",2014,1.7947,0.6041
"8466251",2014,-1.469,-6.7332
"8466285",2014,0.7991,5.7107
"8466309",2014,-4.188,-1.2291
"8466333",2014,-1.3654,-4.6297
"8466378",2014,-0.6477,-1.2149
"8466393",2014,3.2277,-0.5822
"8467096",2014,5.9313,-0.5122
"8467329",2014,0.4511,-1.8026
"8467330",2014,-0.2082,-1.8254
"8467331",2014,0.5649,-4.2681
"8467332",2014,-1.6584,-3.9346
"8467334",2014,-6.7544,-2.5624
"8467336",2014,-1.3658,2.2783
"8467338",2014,-1.8001,0.6296
"8467344",2014,-0.4108,-0.658
"8467351",2014,-2.6726,0.3826
"8467365",2014,-0.3792,-0.6579
"8467370",2014,-5.9165,-3.8718
"8467371",2014,3.339,2.5599
"8467389",2014,4.9014,1.1128
"8467396",2014,0.5417,0.5756
"8467400",2014,-2.3212,-3.7859
"8467407",2014,-0.413,-1.0444
"8467423",2014,0.4214,0.3261
"8467428",2014,-5.4402,0.9445
"8467452",2014,-3.5573,-6.0178
"8467463",2014,-1.2531,3.3815
"8467493",2014,0.5859,-0.2242
"8467496",2014,1.3692,-2.9679
"8467514",2014,3.5426,6.2828
"8467545",2014,-0.4974,3.5473
"8467831",2014,-2.8291,-0.4594
"8467875",2014,5.0774,5.8262
"8467876",2014,-0.2861,3.9826
"8467881",2014,-1.9775,-2.333
"8467890",2014,-2.7061,0.0323
"8467899",2014,-2.1517,-1.6915
"8467910",2014,-0.1741,-0.9732
"8467917",2014,1.0103,-0.2768
"8467925",2014,-4.535,-6.5794
"8467931",2014,2.8816,-2.8561
"8467967",2014,-1.1053,-6.1079
"8467977",2014,-5.6392,-4.9938
"8467988",2014,2.5121,1.8487
"8468001",2014,1.7079,0.7031
"8468064",2014,-0.0085,3.7037
"8468083",2014,3.0572,-2.284
"8468085",2014,5.0575,-1.1815
"8468095",2014,-6.3677,-4.2004
"8468101",2014,2.15,-1.8708
"8468114",2014,-4.5511,-6.8508
"8468162",2014,-5.1596,-3.5544
"8468208",2014,-0.9183,-0.5136
"8468309",2014,1.6195,1.4727
"8468478",2014,-3.0117,-2.0526
"8468482",2014,-1.3058,-4.1916
"8468483",2014,-1.5166,-1.2949
"8468484",2014,4.3483,-0.114
"8468485",2014,-1.5292,-2.1279
"8468486",2014,6.8711,0.6261
"8468493",2014,0.1476,2.9938
"8468498",2014,-4.7444,-2.9615
"8468501",2014,-2.1146,5.1601
"8468504",2014,-2.7955,-3.4459
"8468505",2014,0.6874,-4.9725
"8468508",2014,4.1054,6.6072
"8468509",2014,-0.7921,-1.291
