"player_id","season","shot_vol_off_per60","shot_vol_def_per60"
"8448208",2015,2.2339,5.7287
"8458951",2015,-1.2841,-4.472
"8459670",2015,-2.0499,-3.1603
"8460542",2015,0.5618,3.1775
"8460626",2015,-2.9317,-0.5367
"8460720",2015,-2.0573,-2.6884
"8462038",2015,1.3774,-2.3795
"8462042",2015,-2.877,-5.3238
"8462196",2015,-4.9813,-1.9601
"8464956",2015,-4.5946,-4.7188
"8464975",2015,-2.8466,0.2701
"8464977",2015,-5.6305,-0.613
"8464989",2015,2.8153,0.719
"8465009",2015,0.9789,-1.275
"8465058",2015,0.318,0.1904
"8465166",2015,-2.5486,4.4234
"8465185",2015,2.5563,-3.6117
"8465951",2015,-2.8644,-3.1736
"8465978",2015,-2.3514,4.7654
"8466138",2015,8.312,2.7331
"8466139",2015,0.5029,-2.7313
"8466140",2015,2.1203,1.3336
"8466142",2015,-2.2394,-3.0732
"8466148",2015,2.16,2.9087
"8466149",2015,1.0995,4.9699
"8466158",2015,-4.1172,-2.5153
"8466160",2015,-0.8106,4.3137
"8466251",2015,-1.2878,-3.0497
"8466285",2015,1.652,6.0689
"8466333",2015,-5.6347,-4.1555
"8466378",2015,-0.9906,1.6083
"8466393",2015,1.7752,2.8131
"8467096",2015,4.9613,4.8371
"8467329",2015,-0.7567,2.2564
"8467330",2015,-0.6546,0.823
"8467331",2015,-4.9566,-8.7582
"8467332",2015,0.6337,1.5308
"8467334",2015,-9.8525,-14.8125
"8467338",2015,-0.4551,-2.6562
"8467344",2015,-2.4628,-2.6685
"8467346",2015,1.6543,2.8574
"8467351",2015,0.2708,-0.7709
"8467370",2015,-0.2764,-0.9513
"8467371",2015,4.2448,2.2554
"8467389",2015,2.6884,0.9573
"8467396",2015,-2.5227,-0.2863
"8467400",2015,0.7553,-1.7718
"8467407",2015,1.8782,-3.8836
"8467423",2015,1.4687,2.0734
"8467452",2015,-2.6288,-1.6242
"8467493",2015,-3.1638,-0.7494
"8467496",2015,0.6187,-4.1958
"8467514",2015,5.0991,5.4381
"8467545",2015,0.2817,0.2233
"8467875",2015,-0.1977,2.5472
"8467876",2015,3.9162,3.2577
"8467890",2015,-1.586,0.8878
"8467899",2015,-3.6907,-1.3914
"8467917",2015,-6.7778,-1.4128
"8467967",2015,0.5953,-0.0254
"8467977",2015,1.1328,-1.4232
"8467988",2015,3.0513,2.0294
"8468001",2015,-2.22,1.2347
"8468064",2015,2.3837,2.8212
"8468083",2015,-0.2438,2.2859
"8468085",2015,0.9786,-1.2859
"8468208",2015,1.1326,2.7277
"8468309",2015,1.1739,0.6285
"8468478",2015,-1.7056,-1.65
"8468482",2015,-1.5853,1.0621
"8468483",2015,2.6806,3.3533
"8468486",2015,5.7279,-0.5224
"8468493",2015,-1.6004,0.9921
"8468498",2015,-3.7382,-5.8999
"8468501",2015,-0.9003,-1.1024
"8468504",2015,-0.9392,2.7977
"8468505",2015,-0.748,0.0505
"8468508",2015,5.1114,4.2135
"8468509",2015,-3.8436,-2.1817
"8468513",2015,-2.0207,-4.2355
"8468518",2015,-1.084,-2.7973
"8468526",2015,-3.297,-4.1371
"8468535",2015,-1.8449,-1.502
"8468542",2015,-2.9753,-1.2762
"8468575",2015,-0.0934,-2.4347
"8468598",2015,2.894,1.5734
