"player_id","season","shot_vol_off_per60","shot_vol_def_per60"
"8464989",2019,-4.1686,-8.3219
"8465009",2019,0.969,-1.7591
"8466138",2019,1.1158,5.7044
"8466139",2019,-1.2414,-1.5024
"8468001",2019,0.0724,-0.0451
"8468493",2019,-2.1592,-5.4497
"8468498",2019,-3.1272,-1.2839
"8468508",2019,4.5869,2.8562
"8468509",2019,-1.8472,0.7875
"8468611",2019,-0.7002,-2.0775
"8468674",2019,-1.9526,-5.6663
"8469454",2019,-3.6152,0.5705
"8469455",2019,0.8805,-0.2207
"8469459",2019,0.4277,1.3184
"8469465",2019,-4.181,0.4786
"8469501",2019,-0.1384,-0.7902
"8469506",2019,3.6295,2.5913
"8469521",2019,1.0698,-0.049
"8470047",2019,-3.0719,-2.0819
"8470110",2019,-4.973,-6.9789
"8470144",2019,-4.9201,-0.8967
"8470151",2019,-4.0939,-3.131
"8470187",2019,2.1454,-3.7932
"8470257",2019,5e-04,3.1534
"8470281",2019,-1.0339,-1.2684
"8470318",2019,-1.0364,-3.4229
"8470543",2019,2.5888,4.3365
"8470595",2019,2.7485,0.5646
"8470598",2019,0.1961,0.596
"8470600",2019,1.9784,-2.1498
"8470601",2019,2.2556,1.7169
"8470602",2019,1.4044,-1.9503
"8470604",2019,-0.9883,-5.4097
"8470606",2019,-0.4454,-3.0546
"8470607",2019,0.9613,-7.9431
"8470610",2019,1.2713,0.5806
"8470611",2019,-2.0256,-1.2346
"8470612",2019,1.4204,0.9038
"8470613",2019,7.9825,-0.0585
"8470616",2019,-1.0868,-9.3744
"8470619",2019,-3.2771,-0.8777
"8470621",2019,-0.3514,1.0116
"8470622",2019,-2.2679,-1.7804
"8470626",2019,-2.2715,2.6836
"8470638",2019,6.1302,2.826
"8470642",2019,3.5028,-0.4453
"8470655",2019,1.9805,2.3361
"8470740",2019,0.341,0.4833
"8470755",2019,1.3586,-2.4124
"8470760",2019,-3.7313,-2.55
"8470775",2019,-5.116,-2.9936
"8470794",2019,1.7143,-1.5251
"8470803",2019,1.0983,-6.1118
"8470834",2019,4.9838,5.0931
"8470966",2019,4.3632,-0.2039
"8471214",2019,-0.0386,0.7003
"8471215",2019,3.3855,2.6749
"8471217",2019,0.0014,-0.8678
"8471218",2019,0.291,-0.6911
"8471226",2019,-2.5299,1.1455
"8471228",2019,2.784,-0.1765
"8471233",2019,-1.3395,-1.9153
"8471242",2019,-1.2832,0.5323
"8471260",2019,-1.9257,2.3539
"8471262",2019,1.5764,-4.8978
