"game_id","period","time_in_period","situation_code","situation_label","event_type","owner_team_id","shooter_id","goalie_id","x_coord","y_coord","zone_code","shot_type","is_goal"
"2024020001",1,8,"1551","5v5","shot-on-goal","1","8483495","8480045",56,-39,"O","wrist",FALSE
"2024020001",1,29,"1551","5v5","missed-shot","1","8479407","8480045",71,-28,"O","wrist",FALSE
"2024020001",1,40,"1551","5v5","shot-on-goal","1","8476462","8480045",47,-23,"O","slap",FALSE
"2024020001",1,46,"1551","5v5","blocked-shot","1","8479407",NA,58,21,"D",NA,FALSE
"2024020001",1,57,"1551","5v5","blocked-shot","7","8482175",NA,-68,11,"D",NA,FALSE
"2024020001",1,62,"1551","5v5","shot-on-goal","7","8482175","8474593",-40,-30,"O","wrist",FALSE
"2024020001",1,66,"1551","5v5","missed-shot","7","8482671","8474593",-36,15,"O","slap",FALSE
"2024020001",1,199,"1451","home_pp","missed-shot","1","8480002","8480045",79,2,"O","wrist",FALSE
"2024020001",1,200,"1451","home_pp","shot-on-goal","1","8480002","8480045",96,11,"O","wrist",FALSE
"2024020001",1,218,"1551","5v5","shot-on-goal","7","8475722","8474593",-86,17,"O","wrist",FALSE
"2024020001",1,226,"1551","5v5","shot-on-goal","7","8480807","8474593",-53,-30,"O","slap",FALSE
"2024020001",1,243,"1551","5v5","missed-shot","7","8478413","8474593",-67,26,"O","wrist",FALSE
"2024020001",1,287,"1551","5v5","missed-shot","7","8479420","8474593",-58,-16,"O","wrist",FALSE
"2024020001",1,367,"1551","5v5","missed-shot","7","8475722","8474593",-92,26,"O","slap",FALSE
"2024020001",1,372,"1551","5v5","blocked-shot","7","8480035",NA,-46,-6,"D",NA,FALSE
"2024020001",1,438,"1551","5v5","shot-on-goal","7","8477949","8474593",-82,5,"O","tip-in",FALSE
"2024020001",1,506,"1551","5v5","shot-on-goal","1","8478399","8480045",34,22,"O","slap",FALSE
"2024020001",1,519,"1551","5v5","goal","1","8476474","8480045",71,-12,"O","snap",TRUE
"2024020001",1,540,"1551","5v5","blocked-shot","1","8476462",NA,50,-24,"D",NA,FALSE
"2024020001",1,544,"1551","5v5","blocked-shot","1","8475455",NA,57,19,"D",NA,FALSE
"2024020001",1,546,"1551","5v5","shot-on-goal","1","8478414","8480045",82,14,"O","wrist",FALSE
"2024020001",1,549,"1551","5v5","missed-shot","1","8478414","8480045",87,-7,"O","wrap-around",FALSE
"2024020001",1,552,"1551","5v5","shot-on-goal","1","8475455","8480045",43,28,"O","snap",FALSE
"2024020001",1,581,"1551","5v5","blocked-shot","1","8480002",NA,52,-7,"D",NA,FALSE
"2024020001",1,634,"1551","5v5","blocked-shot","1","8481559",NA,74,-10,"D",NA,FALSE
"2024020001",1,642,"1541","away_pp","blocked-shot","1","8479407",NA,59,-11,"D",NA,FALSE
"2024020001",1,648,"1541","away_pp","blocked-shot","1","8479407",NA,65,-10,"D",NA,FALSE
"2024020001",1,691,"1541","away_pp","shot-on-goal","1","8481559","8480045",59,19,"O","wrist",FALSE
"2024020001",1,692,"1541","away_pp","blocked-shot","1","8480002",NA,85,7,"D",NA,FALSE
"2024020001",1,703,"1541","away_pp","blocked-shot","1","8478414",NA,74,-14,"D",NA,FALSE
"2024020001",1,721,"1541","away_pp","blocked-shot","1","8480002",NA,87,-1,"D",NA,FALSE
"2024020001",1,845,"1551","5v5","blocked-shot","7","8482671",NA,-73,-6,"D",NA,FALSE
"2024020001",1,846,"1551","5v5","blocked-shot","7","8482175",NA,-75,-1,"D",NA,FALSE
"2024020001",1,867,"1551","5v5","shot-on-goal","1","8479407","8480045",70,0,"O","wrist",FALSE
"2024020001",1,909,"1551","5v5","blocked-shot","7","8482175",NA,-86,6,"O",NA,FALSE
"2024020001",1,938,"1551","5v5","goal","1","8480192","8480045",38,1,"O","wrist",TRUE
"2024020001",1,954,"1551","5v5","shot-on-goal","7","8481528","8474593",-60,-3,"O","slap",FALSE
"2024020001",1,1006,"1551","5v5","shot-on-goal","7","8479359","8474593",-65,-34,"O","wrist",FALSE
"2024020001",1,1017,"1551","5v5","blocked-shot","7","8480839",NA,-78,1,"D",NA,FALSE
"2024020001",1,1017,"1551","5v5","shot-on-goal","7","8477979","8474593",-76,-3,"O","backhand",FALSE
"2024020001",1,1117,"1541","away_pp","shot-on-goal","1","8479407","8480045",78,-16,"O","snap",FALSE
"2024020001",1,1158,"1541","away_pp","blocked-shot","1","8478414",NA,73,-6,"D",NA,FALSE
"2024020001",1,1171,"1541","away_pp","missed-shot","1","8482110","8480045",51,27,"O","wrist",FALSE
"2024020001",1,1184,"1551","5v5","missed-shot","7","8482671","8474593",-51,-25,"O","wrist",FALSE
"2024020001",2,32,"1551","5v5","shot-on-goal","1","8476462","8480045",-56,25,"O","snap",FALSE
"2024020001",2,35,"1551","5v5","missed-shot","1","8475455","8480045",-36,-29,"O","slap",FALSE
"2024020001",2,57,"1551","5v5","blocked-shot","7","8479420",NA,85,-33,"D",NA,FALSE
"2024020001",2,72,"1551","5v5","missed-shot","7","8482097","8474593",69,7,"O","tip-in",FALSE
"2024020001",2,116,"1551","5v5","shot-on-goal","1","8476292","8480045",-69,24,"O","wrist",FALSE
"2024020001",2,133,"1551","5v5","shot-on-goal","7","8475722","8474593",81,-3,"O","tip-in",FALSE
"2024020001",2,135,"1551","5v5","missed-shot","7","8475722","8474593",81,-5,"O","backhand",FALSE
"2024020001",2,205,"1551","5v5","shot-on-goal","1","8481032","8480045",-41,-3,"O","wrist",FALSE
"2024020001",2,207,"1551","5v5","shot-on-goal","1","8479414","8480045",-95,-9,"O","wrist",FALSE
"2024020001",2,209,"1551","5v5","goal","1","8480002","8480045",-50,3,"O","wrist",TRUE
"2024020001",2,253,"1551","5v5","missed-shot","1","8482110","8480045",-77,-12,"O","tip-in",FALSE
"2024020001",2,259,"1551","5v5","blocked-shot","1","8483495",NA,-62,12,"D",NA,FALSE
"2024020001",2,308,"1551","5v5","shot-on-goal","7","8477979","8474593",55,5,"O","wrist",FALSE
"2024020001",2,368,"1551","5v5","shot-on-goal","7","8481528","8474593",48,6,"O","wrist",FALSE
"2024020001",2,432,"1451","home_pp","shot-on-goal","7","8481528","8474593",52,-10,"O","wrist",FALSE
"2024020001",2,462,"1451","home_pp","missed-shot","7","8481528","8474593",57,-18,"O","snap",FALSE
"2024020001",2,469,"1451","home_pp","shot-on-goal","7","8481528","8474593",63,25,"O","wrist",FALSE
"2024020001",2,481,"1451","home_pp","missed-shot","7","8475722","8474593",60,-19,"O","slap",FALSE
"2024020001",2,491,"1451","home_pp","shot-on-goal","7","8481528","8474593",73,5,"O","wrist",FALSE
"2024020001",2,498,"1551","5v5","shot-on-goal","7","8484145","8474593",70,-12,"O","wrist",FALSE
"2024020001",2,502,"1551","5v5","shot-on-goal","7","8478413","8474593",54,-17,"O","wrist",FALSE
"2024020001",2,531,"1551","5v5","missed-shot","1","8481032","8480045",-76,4,"O","tip-in",FALSE
"2024020001",2,568,"1551","5v5","missed-shot","1","8479407","8480045",-78,0,"O","tip-in",FALSE
"2024020001",2,578,"1551","5v5","shot-on-goal","1","8481559","8480045",-57,27,"O","slap",FALSE
"2024020001",2,581,"1551","5v5","shot-on-goal","7","8478413","8474593",-70,5,"D","wrist",FALSE
"2024020001",2,615,"1551","5v5","shot-on-goal","1","8480002","8480045",-63,13,"D","tip-in",FALSE
"2024020001",2,692,"1551","5v5","shot-on-goal","7","8481528","8474593",45,-27,"O","wrist",FALSE
"2024020001",2,740,"1551","5v5","blocked-shot","7","8477949",NA,76,12,"D",NA,FALSE
"2024020001",2,749,"1551","5v5","blocked-shot","7","8482175",NA,73,-8,"D",NA,FALSE
"2024020001",2,786,"1551","5v5","missed-shot","7","8477365","8474593",38,7,"O","backhand",FALSE
"2024020001",2,794,"1551","5v5","blocked-shot","7","8479420",NA,61,-21,"D",NA,FALSE
"2024020001",2,800,"1551","5v5","missed-shot","7","8480807","8474593",28,31,"O","wrist",FALSE
"2024020001",2,809,"1551","5v5","blocked-shot","7","8480807",NA,61,33,"D",NA,FALSE
"2024020001",2,811,"1551","5v5","blocked-shot","7","8480807",NA,81,5,"D",NA,FALSE
"2024020001",2,852,"1551","5v5","missed-shot","1","8475455","8480045",-29,-16,"O","slap",FALSE
"2024020001",2,855,"1551","5v5","missed-shot","1","8476462","8480045",-72,24,"O","slap",FALSE
"2024020001",2,866,"1551","5v5","shot-on-goal","1","8476462","8480045",-40,14,"O","slap",FALSE
"2024020001",2,941,"1451","home_pp","missed-shot","7","8479420","8474593",73,-18,"O","wrist",FALSE
"2024020001",2,964,"1451","home_pp","shot-on-goal","7","8482175","8474593",45,10,"O","wrist",FALSE
"2024020001",2,1007,"1451","home_pp","missed-shot","7","8475722","8474593",76,6,"O","slap",FALSE
"2024020001",2,1027,"1551","5v5","blocked-shot","7","8481528",NA,75,-1,"D",NA,FALSE
"2024020001",2,1079,"1551","5v5","blocked-shot","1","8478414",NA,-78,11,"D",NA,FALSE
"2024020001",2,1101,"1551","5v5","missed-shot","7","8482671","8474593",35,-35,"O","snap",FALSE
"2024020001",2,1136,"1551","5v5","missed-shot","1","8478399","8480045",-61,3,"O","backhand",FALSE
"2024020001",3,41,"1551","5v5","shot-on-goal","7","8479420","8474593",-43,-25,"O","wrist",FALSE
"2024020001",3,92,"1551","5v5","missed-shot","7","8482671","8474593",-66,18,"O","wrist",FALSE
"2024020001",3,181,"1551","5v5","shot-on-goal","7","8479420","8474593",-85,16,"O","wrist",FALSE
"2024020001",3,221,"1551","5v5","blocked-shot","7","8482097",NA,-69,-2,"D",NA,FALSE
"2024020001",3,282,"1551","5v5","blocked-shot","1","8483429",NA,85,-2,"D",NA,FALSE
"2024020001",3,303,"1551","5v5","shot-on-goal","7","8480807","8474593",-38,-22,"O","wrist",FALSE
"2024020001",3,400,"1451","home_pp","shot-on-goal","7","8482671","8474593",-83,-13,"O","wrist",FALSE
"2024020001",3,401,"1451","home_pp","missed-shot","7","8484145","8474593",-82,-4,"O","wrist",FALSE
"2024020001",3,409,"1451","home_pp","blocked-shot","7","8477949",NA,-77,4,"D",NA,FALSE
"2024020001",3,422,"1451","home_pp","blocked-shot","7","8477949",NA,-76,2,"D",NA,FALSE
"2024020001",3,479,"1551","5v5","shot-on-goal","1","8476462","8480045",34,-7,"O","snap",FALSE
"2024020001",3,490,"1551","5v5","missed-shot","7","8478413","8474593",-47,-5,"O","wrist",FALSE
"2024020001",3,505,"1551","5v5","missed-shot","7","8477365","8474593",-55,39,"O","snap",FALSE
"2024020001",3,517,"1551","5v5","shot-on-goal","1","8480002","8480045",63,29,"O","wrist",FALSE
"2024020001",3,573,"1551","5v5","missed-shot","7","8482175","8474593",-76,13,"O","tip-in",FALSE
"2024020001",3,586,"1551","5v5","missed-shot","1","8481032","8480045",67,-15,"O","snap",FALSE
"2024020001",3,602,"1551","5v5","shot-on-goal","7","8479420","8474593",-47,-24,"O","snap",FALSE
"2024020001",3,603,"1551","5v5","missed-shot","7","8481524","8474593",-81,-7,"O","wrist",FALSE
"2024020001",3,607,"1551","5v5","goal","7","8482671","8474593",-77,12,"O","wrist",TRUE
"2024020001",3,681,"1551","5v5","shot-on-goal","7","8484145","8474593",-77,33,"O","wrist",FALSE
"2024020001",3,704,"1551","5v5","shot-on-goal","7","8477949","8474593",-51,38,"O","wrist",FALSE
"2024020001",3,777,"1551","5v5","blocked-shot","1","8476462",NA,59,-14,"D",NA,FALSE
"2024020001",3,817,"1551","5v5","blocked-shot","7","8481528",NA,-69,-5,"D",NA,FALSE
"2024020001",3,823,"1551","5v5","shot-on-goal","7","8480839","8474593",-32,-9,"O","slap",FALSE
"2024020001",3,872,"1551","5v5","shot-on-goal","7","8482671","8474593",-42,6,"O","wrist",FALSE
"2024020001",3,881,"1551","5v5","shot-on-goal","7","8480839","8474593",-34,19,"O","wrist",FALSE
"2024020001",3,890,"1551","5v5","shot-on-goal","7","8481528","8474593",-86,5,"O","backhand",FALSE
"2024020001",3,891,"1551","5v5","missed-shot","7","8481528","8474593",-87,9,"O","wrist",FALSE
"2024020001",3,892,"1551","5v5","missed-shot","7","8482175","8474593",-88,-6,"O","backhand",FALSE
"2024020001",3,907,"1551","5v5","blocked-shot","7","8482175",NA,-62,6,"D",NA,FALSE
"2024020001",3,929,"1551","5v5","shot-on-goal","1","8478414","8480045",60,-25,"O","wrist",FALSE
"2024020001",3,1040,"1560","other","blocked-shot","7","8479420",NA,-42,31,"D",NA,FALSE
"2024020001",3,1040,"1560","other","blocked-shot","7","8479420",NA,-45,30,"D",NA,FALSE
"2024020001",3,1048,"1560","other","goal","1","8481032",NA,78,2,"O","backhand",TRUE
"2024020001",3,1126,"1551","5v5","shot-on-goal","7","8477365","8474593",-27,37,"O","wrist",FALSE
"2024020001",3,1155,"1551","5v5","missed-shot","1","8476474","8480045",80,-7,"O","tip-in",FALSE
"2024020001",3,1165,"1551","5v5","missed-shot","1","8476292","8480045",74,6,"O","snap",FALSE
"2024020002",1,105,"1551","5v5","blocked-shot","7","8480802",NA,-62,-4,"D",NA,FALSE
"2024020002",1,117,"1551","5v5","shot-on-goal","7","8478413","8474596",64,-38,"D","wrist",FALSE
"2024020002",1,144,"1551","5v5","blocked-shot","7","8480035",NA,-43,27,"D",NA,FALSE
"2024020002",1,146,"1551","5v5","blocked-shot","7","8480839",NA,-72,-13,"D",NA,FALSE
"2024020002",1,155,"1551","5v5","shot-on-goal","1","8477508","8482221",21,39,"N","poke",FALSE
"2024020002",1,178,"1551","5v5","blocked-shot","1","8480002",NA,69,-19,"D",NA,FALSE
"2024020002",1,227,"1551","5v5","shot-on-goal","1","8481559","8482221",91,-10,"O","backhand",FALSE
"2024020002",1,263,"1551","5v5","shot-on-goal","1","8479407","8482221",64,-2,"O","slap",FALSE
"2024020002",1,302,"1551","5v5","shot-on-goal","7","8480035","8474596",-29,21,"O","wrist",FALSE
"2024020002",1,342,"1551","5v5","shot-on-goal","7","8478043","8474596",-47,-31,"O","wrist",FALSE
"2024020002",1,373,"1541","away_pp","blocked-shot","7","8481528",NA,-57,10,"D",NA,FALSE
"2024020002",1,393,"1541","away_pp","missed-shot","7","8475722","8474596",-47,-14,"O","wrist",FALSE
"2024020002",1,422,"1541","away_pp","blocked-shot","7","8482097",NA,-63,-2,"D",NA,FALSE
"2024020002",1,448,"1541","away_pp","missed-shot","7","8480839","8474596",-46,-6,"O","wrist",FALSE
"2024020002",1,502,"1551","5v5","missed-shot","7","8480802","8474596",-70,-9,"O","tip-in",FALSE
"2024020002",1,510,"1551","5v5","missed-shot","7","8477365","8474596",-29,37,"O","snap",FALSE
"2024020002",1,542,"1551","5v5","blocked-shot","1","8475193",NA,79,-6,"D",NA,FALSE
"2024020002",1,574,"1551","5v5","missed-shot","1","8476474","8482221",80,3,"O","tip-in",FALSE
"2024020002",1,606,"1551","5v5","missed-shot","7","8478413","8474596",-28,-34,"O","slap",FALSE
"2024020002",1,634,"1451","home_pp","shot-on-goal","1","8479407","8482221",86,-3,"D","wrist",FALSE
"2024020002",1,659,"1451","home_pp","shot-on-goal","1","8481559","8482221",57,-3,"O","wrist",FALSE
"2024020002",1,678,"1451","home_pp","shot-on-goal","1","8478414","8482221",68,-23,"O","wrist",FALSE
"2024020002",1,686,"1451","home_pp","shot-on-goal","1","8478414","8482221",70,7,"O","snap",FALSE
"2024020002",1,695,"1451","home_pp","blocked-shot","1","8483429",NA,63,2,"D",NA,FALSE
"2024020002",1,755,"1551","5v5","missed-shot","1","8480192","8482221",31,-38,"O","wrist",FALSE
"2024020002",1,757,"1551","5v5","shot-on-goal","1","8478399","8482221",57,41,"O","wrist",FALSE
"2024020002",1,759,"1551","5v5","missed-shot","1","8481032","8482221",73,4,"O","wrist",FALSE
"2024020002",1,763,"1551","5v5","blocked-shot","1","8477508",NA,60,-20,"D",NA,FALSE
"2024020002",1,818,"1551","5v5","shot-on-goal","1","8478414","8482221",63,28,"O","slap",FALSE
"2024020002",1,847,"1551","5v5","shot-on-goal","7","8480035","8474596",-49,-28,"O","slap",FALSE
"2024020002",1,893,"1551","5v5","blocked-shot","1","8480192",NA,55,-32,"D",NA,FALSE
"2024020002",1,906,"1551","5v5","blocked-shot","7","8479420",NA,-72,32,"D",NA,FALSE
"2024020002",1,910,"1551","5v5","missed-shot","7","8482671","8474596",-61,-10,"O","wrist",FALSE
"2024020002",1,966,"1551","5v5","blocked-shot","7","8475722",NA,-79,0,"D",NA,FALSE
"2024020002",1,983,"1551","5v5","shot-on-goal","7","8477365","8474596",-70,28,"O","wrist",FALSE
"2024020002",1,998,"1551","5v5","blocked-shot","7","8480839",NA,-77,7,"D",NA,FALSE
"2024020002",1,1014,"1551","5v5","missed-shot","7","8479359","8474596",-83,32,"O","backhand",FALSE
"2024020002",1,1044,"1551","5v5","missed-shot","7","8477949","8474596",-77,-26,"O","backhand",FALSE
"2024020002",1,1063,"1551","5v5","blocked-shot","7","8478413",NA,-41,24,"D",NA,FALSE
"2024020002",1,1136,"1551","5v5","shot-on-goal","1","8479407","8482221",81,28,"O","wrist",FALSE
"2024020002",1,1161,"1551","5v5","shot-on-goal","1","8475455","8482221",52,33,"O","wrist",FALSE
"2024020002",1,1168,"1551","5v5","shot-on-goal","1","8476474","8482221",80,-7,"O","tip-in",FALSE
"2024020002",2,58,"1451","home_pp","shot-on-goal","1","8476462","8482221",-43,12,"O","wrist",FALSE
"2024020002",2,82,"1451","home_pp","shot-on-goal","7","8478413","8474596",-61,36,"D","snap",FALSE
"2024020002",2,103,"1451","home_pp","missed-shot","1","8480002","8482221",-67,-23,"O","snap",FALSE
"2024020002",2,130,"1451","home_pp","blocked-shot","1","8475287",NA,-72,11,"D",NA,FALSE
"2024020002",2,143,"1451","home_pp","shot-on-goal","1","8475193","8482221",-61,-14,"O","snap",FALSE
"2024020002",2,214,"1551","5v5","shot-on-goal","7","8482671","8474596",74,-15,"O","wrist",FALSE
"2024020002",2,220,"1551","5v5","blocked-shot","7","8479420",NA,65,1,"D",NA,FALSE
"2024020002",2,242,"1551","5v5","shot-on-goal","1","8478414","8482221",-74,27,"O","wrist",FALSE
"2024020002",2,270,"1551","5v5","shot-on-goal","1","8481559","8482221",-47,-13,"O","wrist",FALSE
"2024020002",2,296,"1551","5v5","blocked-shot","7","8482097",NA,76,1,"D",NA,FALSE
"2024020002",2,316,"1551","5v5","shot-on-goal","1","8475193","8482221",-47,-6,"O","wrist",FALSE
"2024020002",2,331,"1551","5v5","shot-on-goal","1","8475193","8482221",-57,0,"O","backhand",FALSE
"2024020002",2,368,"1551","5v5","shot-on-goal","7","8479420","8474596",73,-7,"O","wrist",FALSE
"2024020002",2,412,"1551","5v5","missed-shot","7","8477949","8474596",63,34,"O","wrist",FALSE
"2024020002",2,418,"1551","5v5","shot-on-goal","7","8480035","8474596",44,-39,"O","wrist",FALSE
"2024020002",2,469,"1551","5v5","shot-on-goal","1","8478414","8482221",-68,-22,"O","wrist",FALSE
"2024020002",2,485,"1551","5v5","shot-on-goal","1","8481559","8482221",-64,12,"O","wrist",FALSE
"2024020002",2,493,"1551","5v5","blocked-shot","7","8477949",NA,73,-13,"D",NA,FALSE
"2024020002",2,495,"1551","5v5","missed-shot","7","8478413","8474596",68,7,"O","wrist",FALSE
"2024020002",2,498,"1551","5v5","goal","7","8479420","8474596",84,-5,"O","poke",TRUE
"2024020002",2,554,"1551","5v5","shot-on-goal","1","8481032","8482221",-73,-23,"O","wrist",FALSE
"2024020002",2,597,"1551","5v5","missed-shot","1","8481032","8482221",-81,6,"O","wrist",FALSE
"2024020002",2,634,"1551","5v5","blocked-shot","7","8480839",NA,65,12,"D",NA,FALSE
"2024020002",2,636,"1551","5v5","missed-shot","7","8477949","8474596",52,4,"O","wrist",FALSE
"2024020002",2,647,"1451","home_pp","shot-on-goal","1","8476462","8482221",-51,30,"O","slap",FALSE
"2024020002",2,719,"1451","home_pp","goal","1","8483429","8482221",-54,-10,"O","wrist",TRUE
"2024020002",2,748,"1551","5v5","blocked-shot","1","8475193",NA,-67,-1,"D",NA,FALSE
"2024020002",2,750,"1551","5v5","shot-on-goal","1","8482110","8482221",-84,4,"O","backhand",FALSE
"2024020002",2,764,"1551","5v5","missed-shot","7","8480839","8474596",31,40,"O","wrist",FALSE
"2024020002",2,783,"1551","5v5","blocked-shot","7","8483468",NA,73,1,"D",NA,FALSE
"2024020002",2,814,"0651","other","missed-shot","7","8482671","8474596",27,-10,"O","slap",FALSE
"2024020002",2,857,"1541","away_pp","shot-on-goal","1","8479407","8482221",-71,-6,"O","wrist",FALSE
"2024020002",2,914,"1541","away_pp","shot-on-goal","1","8474596","8482221",93,-5,"D","wrist",FALSE
"2024020002",2,947,"1551","5v5","blocked-shot","7","8482671",NA,38,18,"D",NA,FALSE
"2024020002",2,956,"1551","5v5","missed-shot","7","8477365","8474596",29,-20,"O","wrist",FALSE
"2024020002",2,960,"1551","5v5","blocked-shot","7","8479359",NA,71,24,"D",NA,FALSE
"2024020002",2,1010,"1451","home_pp","blocked-shot","1","8478414",NA,-65,3,"D",NA,FALSE
"2024020002",2,1022,"1451","home_pp","shot-on-goal","1","8476462","8482221",-45,6,"O","slap",FALSE
"2024020002",2,1067,"1451","home_pp","missed-shot","7","8477949","8474596",82,-17,"O","wrist",FALSE
"2024020002",2,1078,"1451","home_pp","blocked-shot","1","8475193",NA,-65,17,"D",NA,FALSE
"2024020002",2,1082,"1451","home_pp","blocked-shot","1","8480192",NA,-75,-3,"D",NA,FALSE
"2024020002",2,1092,"1551","5v5","shot-on-goal","1","8476474","8482221",-87,-5,"O","wrap-around",FALSE
"2024020002",2,1093,"1551","5v5","missed-shot","1","8476474","8482221",-80,-4,"O","wrist",FALSE
"2024020002",2,1199,"1551","5v5","shot-on-goal","7","8481528","8474596",50,-24,"O","wrist",FALSE
"2024020002",3,53,"1551","5v5","shot-on-goal","1","8478414","8482221",34,-23,"O","wrist",FALSE
"2024020002",3,65,"1551","5v5","shot-on-goal","1","8479407","8482221",63,-12,"O","backhand",FALSE
"2024020002",3,89,"1551","5v5","shot-on-goal","7","8481522","8474596",-70,-5,"O","wrist",FALSE
"2024020002",3,126,"1551","5v5","blocked-shot","7","8479420",NA,-60,5,"D",NA,FALSE
"2024020002",3,138,"1551","5v5","missed-shot","7","8481524","8474596",-50,-11,"O","snap",FALSE
"2024020002",3,177,"1551","5v5","missed-shot","1","8480192","8482221",45,-12,"O","slap",FALSE
"2024020002",3,217,"1551","5v5","missed-shot","7","8481522","8474596",-79,7,"O","tip-in",FALSE
"2024020002",3,221,"1551","5v5","missed-shot","7","8477949","8474596",-83,32,"O","wrist",FALSE
"2024020002",3,276,"1551","5v5","shot-on-goal","1","8481559","8482221",55,-20,"O","wrist",FALSE
"2024020002",3,279,"1551","5v5","blocked-shot","1","8475455",NA,65,7,"O",NA,FALSE
"2024020002",3,282,"1551","5v5","missed-shot","1","8478414","8482221",58,-5,"O","wrist",FALSE
"2024020002",3,299,"1551","5v5","missed-shot","1","8476462","8482221",48,-25,"O","slap",FALSE
"2024020002",3,305,"1551","5v5","blocked-shot","7","8482097",NA,-63,-21,"D",NA,FALSE
"2024020002",3,356,"1551","5v5","shot-on-goal","1","8483429","8482221",76,-25,"O","wrist",FALSE
"2024020002",3,381,"1551","5v5","blocked-shot","7","8480839",NA,-50,21,"D",NA,FALSE
"2024020002",3,387,"1551","5v5","missed-shot","7","8478413","8474596",-36,-39,"O","wrist",FALSE
"2024020002",3,438,"1551","5v5","goal","1","8481032","8482221",76,3,"O","wrist",TRUE
"2024020002",3,450,"1551","5v5","missed-shot","1","8475193","8482221",44,28,"O","wrist",FALSE
"2024020002",3,522,"1551","5v5","missed-shot","7","8479420","8474596",-56,30,"O","snap",FALSE
"2024020002",3,655,"1551","5v5","shot-on-goal","7","8478413","8474596",-33,-35,"O","snap",FALSE
"2024020002",3,676,"1551","5v5","shot-on-goal","1","8480002","8482221",79,-3,"O","snap",FALSE
"2024020002",3,694,"1551","5v5","shot-on-goal","7","8480839","8474596",-39,5,"O","wrist",FALSE
"2024020002",3,724,"1551","5v5","blocked-shot","1","8476474",NA,72,-11,"D",NA,FALSE
"2024020002",3,770,"1551","5v5","blocked-shot","7","8480839",NA,-60,-13,"D",NA,FALSE
"2024020002",3,781,"1551","5v5","blocked-shot","7","8480839",NA,-59,-32,"D",NA,FALSE
"2024020002",3,787,"1551","5v5","shot-on-goal","7","8482671","8474596",-84,-22,"O","wrist",FALSE
"2024020002",3,793,"1551","5v5","missed-shot","7","8480802","8474596",-80,10,"O","tip-in",FALSE
"2024020002",3,809,"1551","5v5","shot-on-goal","7","8479420","8474596",-41,12,"O","wrist",FALSE
"2024020002",3,832,"1551","5v5","shot-on-goal","1","8478414","8482221",54,-28,"O","wrist",FALSE
"2024020002",3,852,"1551","5v5","missed-shot","1","8479407","8482221",90,-6,"O","wrap-around",FALSE
"2024020002",3,854,"1551","5v5","goal","1","8478414","8482221",79,2,"O","wrist",TRUE
"2024020002",3,876,"1551","5v5","missed-shot","7","8477365","8474596",-32,30,"O","slap",FALSE
"2024020002",3,911,"1551","5v5","missed-shot","7","8479420","8474596",-66,35,"O","wrist",FALSE
"2024020002",3,918,"1551","5v5","blocked-shot","7","8480839",NA,-77,-5,"D",NA,FALSE
"2024020002",3,939,"1551","5v5","shot-on-goal","1","8481559","8482221",51,18,"O","wrist",FALSE
"2024020002",3,1015,"1551","5v5","shot-on-goal","7","8478413","8474596",-66,-25,"O","wrist",FALSE
"2024020002",3,1018,"0651","other","missed-shot","7","8477949","8474596",-81,7,"O","wrist",FALSE
"2024020002",3,1053,"0651","other","blocked-shot","7","8480839",NA,-74,-15,"D",NA,FALSE
"2024020002",3,1056,"0651","other","blocked-shot","7","8477949",NA,-73,2,"D",NA,FALSE
"2024020002",3,1064,"0651","other","missed-shot","1","8479414",NA,-39,-40,"D","wrist",FALSE
"2024020002",3,1068,"0651","other","shot-on-goal","7","8480035","8474596",-35,28,"O","slap",FALSE
"2024020002",3,1138,"0651","other","missed-shot","1","8480002",NA,-42,40,"D","wrist",FALSE
"2024020002",3,1178,"0651","other","blocked-shot","7","8480839",NA,-39,12,"D",NA,FALSE
"2024020002",3,1188,"0651","other","blocked-shot","7","8482097",NA,-75,0,"D",NA,FALSE
"2024020002",3,1190,"0651","other","missed-shot","1","8478414",NA,-69,5,"D","wrist",FALSE
"2024020003",1,38,"1551","5v5","shot-on-goal","19","8477402","8475831",-60,27,"O","wrist",FALSE
"2024020003",1,56,"1551","5v5","missed-shot","19","8479385","8475831",-61,-6,"O","wrist",FALSE
"2024020003",1,71,"1551","5v5","shot-on-goal","55","8477416","8476412",78,-29,"O","wrist",FALSE
"2024020003",1,91,"1551","5v5","missed-shot","55","8480009","8476412",82,9,"O","backhand",FALSE
"2024020003",1,107,"1551","5v5","blocked-shot","55","8478840",NA,73,-9,"D",NA,FALSE
"2024020003",1,138,"1551","5v5","missed-shot","55","8479293","8476412",75,-2,"O","tip-in",FALSE
"2024020003",1,142,"1551","5v5","missed-shot","55","8479293","8476412",78,-1,"O","wrist",FALSE
"2024020003",1,158,"1551","5v5","shot-on-goal","55","8477986","8476412",29,-38,"O","wrist",FALSE
"2024020003",1,164,"1551","5v5","missed-shot","55","8477955","8476412",76,-1,"O","tip-in",FALSE
"2024020003",1,200,"1551","5v5","shot-on-goal","55","8482665","8476412",70,0,"O","slap",FALSE
"2024020003",1,218,"1551","5v5","blocked-shot","19","8479385",NA,-67,-13,"D",NA,FALSE
"2024020003",1,245,"1551","5v5","blocked-shot","19","8479385",NA,-79,11,"D",NA,FALSE
"2024020003",1,318,"1551","5v5","shot-on-goal","19","8477573","8475831",-37,-12,"O","tip-in",FALSE
"2024020003",1,346,"1551","5v5","shot-on-goal","55","8481789","8476412",75,1,"O","snap",FALSE
