"player_id","team_abbrev","gp_onice","cf_5v5","ca_5v5","gf_5v5","ga_5v5","ev_goals","ev_assists","pp_goals","pp_assists","pk_ga","pp_shots","pk_shots_against","pp_gf_onice","pk_ga_onice","xg_for_5v5","xg_against_5v5","pen_taken","pen_drawn","toi_5v5_sec","toi_pp_sec","toi_pk_sec","cf_pct_5v5","gf_per60_5v5","ga_per60_5v5","ev_points_per60","pp_points_per60","pk_ga_per60","pk_save_pct","pp_gf_onice_per60","pk_ga_onice_per60","xg_for_per60_5v5","xg_against_per60_5v5","toi_all_tracked_sec","pen_taken_per60","pen_drawn_per60","penalty_diff_per60"
"8474593","NJD",52,2522,2404,103,93,0,0,0,0,2,438,398,35,26,109.790749822801,94.2540723971324,0,1,156126,12366,13559,51.2,2.38,2.14,0,0,0.53,0.995,10.19,6.9,2.532,2.173,182051,0,0.02,0.02
"8475193","NJD",75,650,637,25,26,6,7,1,2,0,109,0,7,0,26.4025497137336,24.9031631313846,11,7,44164,4391,488,50.5,2.04,2.12,1.06,2.46,0,NA,5.74,0,2.152,2.03,49043,0.81,0.51,-0.3
"8475287","NJD",70,796,826,31,40,7,7,2,2,1,72,159,6,6,35.6085751618957,36.3111629165942,18,8,51088,3356,5933,49.1,2.18,2.82,0.99,4.29,0.61,0.9937,6.44,3.64,2.509,2.559,60377,1.07,0.48,-0.59
"8475455","NJD",79,1261,1253,55,56,2,12,0,0,0,8,365,0,26,52.8680518912734,50.8077860553749,21,7,74183,965,9344,50.2,2.67,2.72,0.68,0,0,1,0,10.02,2.566,2.466,84492,0.89,0.3,-0.59
"8475722","BUF",69,831,882,49,40,9,20,10,9,1,358,3,25,1,35.6323595685535,37.8782041911618,15,13,53639,8560,776,48.5,3.29,2.68,1.95,7.99,4.64,0.6667,10.51,4.64,2.391,2.542,62975,0.86,0.74,-0.12
"8476292","NJD",78,996,1032,43,42,10,12,2,1,2,114,33,3,0,42.9759252294316,43.2827820046805,7,19,57991,4412,2308,49.1,2.67,2.61,1.37,2.45,3.12,0.9394,2.45,0,2.668,2.687,64711,0.39,1.06,0.67
"8476462","NJD",69,1227,1165,58,46,4,20,5,10,3,424,24,35,2,51.351015398337,48.2878693792736,18,7,67811,9450,2313,51.3,3.08,2.44,1.27,5.71,4.67,0.875,13.33,3.11,2.726,2.564,79574,0.81,0.32,-0.49
"8476474","NJD",80,1008,934,40,37,9,16,9,4,3,388,47,31,0,43.6241204072139,39.2223682971671,17,12,61242,9352,2838,51.9,2.35,2.17,1.47,5,3.81,0.9362,11.93,0,2.564,2.306,73432,0.83,0.59,-0.24
"8477365","BUF",69,801,925,38,47,0,12,0,0,0,0,311,0,25,31.5645393745508,38.3848020414007,20,9,55233,450,8689,46.4,2.48,3.06,0.78,0,0,1,0,10.36,2.057,2.502,64372,1.12,0.5,-0.62
"8477508","NJD",47,301,414,8,15,2,3,0,0,0,4,66,0,3,11.4391046796227,15.8307849333505,7,7,25676,881,2618,42.1,1.12,2.1,0.7,0,0,1,0,4.13,1.604,2.22,29175,0.86,0.86,0
"8477949","BUF",78,1028,1025,55,41,22,18,2,7,2,288,282,18,25,43.3998124929494,43.9826906234957,16,10,65486,9478,8667,50.1,3.02,2.25,2.2,3.42,0.83,0.9929,6.84,10.38,2.386,2.418,83631,0.69,0.43,-0.26
"8477979","BUF",22,182,185,4,9,1,1,0,0,0,0,0,0,0,6.56210757786175,7.57948419539025,7,4,12080,221,51,49.6,1.19,2.68,0.6,0,0,NA,0,0,1.956,2.259,12352,2.04,1.17,-0.87
"8478043","BUF",56,429,488,10,20,3,3,0,0,0,1,46,0,2,14.536184641649,20.9094177107909,14,8,29675,886,1635,46.8,1.21,2.43,0.73,0,0,1,0,4.4,1.763,2.537,32196,1.57,0.89,-0.68
"8478399","NJD",58,919,897,31,29,2,7,0,0,1,3,143,0,8,38.6975395800546,31.5757323440048,20,14,59493,877,6399,50.6,1.88,1.75,0.54,0,0.56,0.993,0,4.5,2.342,1.911,66769,1.08,0.75,-0.33
"8478413","BUF",34,408,379,18,21,3,5,0,0,0,3,161,0,13,15.5889018605812,17.3653238455299,10,12,24983,510,3873,51.8,2.59,3.03,1.15,0,0,1,0,12.08,2.246,2.502,29366,1.23,1.47,0.24
"8478414","NJD",81,1360,1219,49,31,16,19,7,4,2,277,0,21,0,59.6852922395919,48.1843675143318,17,24,73540,8870,895,52.7,2.4,1.52,1.71,4.46,8.04,NA,8.52,0,2.922,2.359,83305,0.73,1.04,0.31
"8479359","BUF",72,511,588,16,28,4,6,0,0,0,4,151,1,11,18.9620694984333,23.9649467765703,12,17,37658,1066,5665,46.5,1.53,2.68,0.96,0,0,1,3.38,6.99,1.813,2.291,44389,0.97,1.38,0.41
"8479407","NJD",82,1224,1125,57,48,13,30,4,30,2,510,201,47,10,54.1251698341221,46.3081642161123,8,14,69509,11106,7575,52.1,2.95,2.49,2.23,11.02,0.95,0.99,15.24,4.75,2.803,2.398,88190,0.33,0.57,0.24
"8479414","NJD",61,461,545,11,16,2,5,1,0,0,8,55,1,4,17.7427489617839,21.2317903580843,8,8,35785,1140,2571,45.8,1.11,1.61,0.7,3.16,0,1,3.16,5.6,1.785,2.136,39496,0.73,0.73,0
"8479420","BUF",72,1079,1038,61,51,32,13,7,9,3,369,5,26,0,46.9665257694433,43.5875770443818,10,10,64139,9147,1995,51,3.42,2.86,2.53,6.3,5.41,0.4,10.23,0,2.636,2.446,75281,0.48,0.48,0
"8480002","NJD",76,1206,1035,51,34,22,13,14,13,1,474,285,46,32,52.6018761447631,43.111963345611,9,31,71286,10559,6628,53.8,2.58,1.72,1.77,9.21,0.54,0.9965,15.68,17.38,2.656,2.177,88473,0.37,1.26,0.89
"8480035","BUF",56,880,838,42,34,3,5,0,0,0,12,92,0,5,34.0110499541042,36.813628147589,7,2,52975,1459,3267,51.2,2.85,2.31,0.54,0,0,1,0,5.51,2.311,2.502,57701,0.44,0.12,-0.32
"8480045","BUF",54,2472,2422,123,114,0,1,0,0,4,397,401,26,37,101.070333819196,104.840123327507,1,3,151937,13522,13326,50.5,2.91,2.7,0.02,0,1.08,0.99,6.92,10,2.395,2.484,178785,0.02,0.06,0.04
"8480192","NJD",80,1228,1157,47,41,1,15,0,0,0,5,315,0,24,52.0479949729634,45.1447792495601,27,9,81017,1381,8825,51.5,2.09,1.82,0.71,0,0,1,0,9.79,2.313,2.006,91223,1.07,0.36,-0.71
"8480802","BUF",75,926,970,51,46,12,25,0,2,1,48,263,3,22,38.1028531356715,42.7918648215127,8,9,60438,2850,7988,48.8,3.04,2.74,2.2,2.53,0.45,0.9962,3.79,9.91,2.27,2.549,71276,0.4,0.45,0.05
"8480807","BUF",58,780,920,37,43,3,9,0,1,0,3,293,1,33,31.8974210889428,40.156014274573,6,6,55991,757,7369,45.9,2.38,2.76,0.77,4.76,0,1,4.76,16.12,2.051,2.582,64117,0.34,0.34,0
"8480839","BUF",69,1405,1150,65,47,8,27,4,13,4,356,82,25,7,56.9219523028005,50.543391846295,27,26,79671,9804,3907,55,2.94,2.12,1.58,6.24,3.69,0.9512,9.18,6.45,2.572,2.284,93382,1.04,1,-0.04
"8481032","NJD",81,851,914,28,42,15,6,0,0,1,49,2,2,0,34.9837650397094,37.4208349330584,22,16,58751,3195,1020,48.2,1.72,2.57,1.29,0,3.53,0.5,2.25,0,2.144,2.293,62966,1.26,0.91,-0.35
"8481524","BUF",78,1359,1373,79,64,7,26,0,2,0,121,220,6,23,58.3814147851663,61.1139854126959,18,11,85756,6554,8666,49.7,3.32,2.69,1.39,1.1,0,1,3.3,9.55,2.451,2.566,100976,0.64,0.39,-0.25
"8481528","BUF",85,1107,1111,53,55,10,23,5,7,3,364,94,25,9,44.1667529587867,51.1369270770228,20,13,68748,9478,3371,49.9,2.78,2.88,1.73,4.56,3.2,0.9681,9.5,9.61,2.313,2.678,81597,0.88,0.57,-0.31
"8481559","NJD",62,1109,896,50,35,16,17,6,20,2,423,71,38,1,50.1873605569708,35.7014888283447,8,16,59117,9382,3872,55.3,3.04,2.13,2.01,9.98,1.86,0.9718,14.58,0.93,3.056,2.174,72371,0.4,0.8,0.4
"8482097","BUF",70,795,845,35,43,11,11,3,10,5,231,11,18,3,31.8906701442902,38.6314365806757,9,12,51312,8207,1003,48.5,2.46,3.02,1.54,5.7,17.95,0.5455,7.9,10.77,2.237,2.71,60522,0.54,0.71,0.17
"8482110","NJD",83,1115,1141,39,39,13,12,4,2,1,223,272,21,24,46.9104003164684,46.4168116088258,10,8,70856,7776,6737,49.4,1.98,1.98,1.27,2.78,0.53,0.9963,9.72,12.82,2.383,2.358,85369,0.42,0.34,-0.08
"8482175","BUF",73,1027,1066,69,57,16,24,5,9,4,355,1,28,0,44.0086664680857,50.2063514085021,12,16,63730,9193,1486,49.1,3.9,3.22,2.26,5.48,9.69,-3,10.96,0,2.486,2.836,74409,0.58,0.77,0.19
"8482671","BUF",76,1327,1237,61,65,5,23,1,5,2,197,182,10,12,52.2299681497971,57.2387158195488,8,6,77349,8295,7084,51.8,2.84,3.03,1.3,2.6,1.02,0.989,4.34,6.1,2.431,2.664,92728,0.31,0.23,-0.08
"8483429","NJD",13,104,162,7,3,2,2,2,1,0,21,0,3,0,4.38202169933356,5.87337280483916,0,2,7810,1161,46,39.1,3.23,1.38,1.84,9.3,0,NA,9.3,0,2.02,2.707,9017,0,0.8,0.8
"8483495","NJD",29,331,431,10,16,2,1,0,2,1,42,31,3,2,13.6862232683343,18.7082352223224,8,3,23718,1872,1385,43.4,1.52,2.43,0.46,3.85,2.6,0.9677,5.77,5.2,2.077,2.84,26975,1.07,0.4,-0.67
"8484145","BUF",71,909,701,39,36,6,16,3,1,1,162,80,8,6,35.1948809532914,31.0363875307376,25,27,50619,6825,3821,56.5,2.77,2.56,1.56,2.11,0.94,0.9875,4.22,5.65,2.503,2.207,61265,1.47,1.59,0.12
"8474596","NJD",28,1283,1342,41,51,0,0,0,0,2,224,178,20,16,52.7273093605181,58.1647216080455,0,2,79658,7374,6306,48.9,1.85,2.3,0,0,1.14,0.9888,9.76,9.13,2.383,2.629,93338,0,0.08,0.08
"8477073","NJD",23,72,126,1,6,0,0,0,0,0,1,0,0,0,2.5803097197786,3.81796513783047,4,1,7605,202,90,36.4,0.47,2.84,0,0,0,NA,0,0,1.221,1.807,7897,1.82,0.46,-1.36
"8481522","BUF",77,851,860,41,35,7,16,1,0,2,42,76,3,11,33.9763098800904,38.0483993262751,15,25,55525,3016,2798,49.7,2.66,2.27,1.49,1.19,2.57,0.9737,3.58,14.15,2.203,2.467,61339,0.88,1.47,0.59
"8482221","BUF",9,397,351,17,24,0,0,0,0,0,60,84,6,8,14.5666181169217,16.1913245036849,0,1,23760,1863,2461,53.1,2.58,3.64,0,0,0,1,11.59,11.7,2.207,2.453,28084,0,0.13,0.13
"8483468","BUF",58,790,732,39,37,13,7,0,0,1,127,2,5,0,32.7074047300848,32.5830145510263,8,8,42643,5205,741,51.9,3.29,3.12,1.69,0,4.86,0.5,3.46,0,2.761,2.751,48589,0.59,0.59,0
"8470600","STL",85,1213,1443,59,56,1,13,0,0,0,6,307,0,29,50.1391224880936,56.6646271017962,12,5,86878,1338,8173,45.7,2.44,2.32,0.58,0,0,1,0,12.77,2.078,2.348,96389,0.45,0.19,-0.26
"8474586","SEA",39,450,526,23,25,6,8,1,4,1,122,1,10,0,22.4113051520544,21.6546701502521,7,5,30967,4241,483,46.1,2.67,2.91,1.63,4.24,7.45,0,8.49,0,2.605,2.517,35691,0.71,0.5,-0.21
"8475170","STL",87,1090,1222,57,50,11,24,2,5,2,256,88,18,9,46.3185457458603,50.1422095677699,23,11,74211,8240,2966,47.1,2.77,2.43,1.7,3.06,2.43,0.9773,7.86,10.92,2.247,2.432,85417,0.97,0.46,-0.51
"8475181","STL",36,523,568,28,26,1,3,0,0,0,3,25,0,2,20.6473651269916,22.3472391054383,2,3,35774,627,1230,47.9,2.82,2.62,0.4,0,0,1,0,5.85,2.078,2.249,37631,0.19,0.29,0.1
"8475753","STL",83,1241,1470,43,41,3,13,1,10,3,282,187,21,14,50.0319172437303,55.621193899191,19,7,91581,8455,6727,45.8,1.69,1.61,0.63,4.68,1.61,0.984,8.94,7.49,1.967,2.186,106763,0.64,0.24,-0.4
"8475768","SEA",78,1137,1113,49,55,16,16,5,4,0,269,0,22,0,41.9331287414534,49.3869303648244,12,11,68287,9031,836,50.5,2.58,2.9,1.69,3.59,0,NA,8.77,0,2.211,2.604,78154,0.55,0.51,-0.04
