season,game_type,team_id,team_full,gp,wins,losses,ot_losses,ties,points,point_pct,wins_regulation,wins_regulation_ot,wins_shootout,goals_for,goals_against,gf_per_game,ga_per_game,shots_for_per_game,shots_against_per_game,pp_pct,pp_net_pct,pk_pct,pk_net_pct,fo_win_pct,shutouts
2015,2,3,New York Rangers,82,53,22,7,NA,113,0.68902,43,49,4,248,187,3.02439,2.28048,31.4878,29.4878,0.168103,0.142241,0.842554,0.880851,0.467358,11
2015,2,8,Montréal Canadiens,82,50,22,10,NA,110,0.67073,37,43,7,214,184,2.60975,2.2439,28.46341,30.12195,0.164609,0.148148,0.836576,0.863813,0.520873,9
2015,2,24,Anaheim Ducks,82,51,24,7,NA,109,0.66463,35,43,8,228,221,2.78048,2.69512,29.9756,28.86585,0.157446,0.131914,0.810219,0.843065,0.516455,4
2015,2,19,St. Louis Blues,82,51,24,7,NA,109,0.66463,37,42,9,239,197,2.91463,2.40243,30.91463,27.2317,0.223107,0.203187,0.836576,0.844357,0.534257,10
2015,2,14,Tampa Bay Lightning,82,50,24,8,NA,108,0.65853,43,47,3,259,206,3.15853,2.51219,29.60975,27.89024,0.187943,0.166666,0.836576,0.863813,0.497066,5
2015,2,18,Nashville Predators,82,47,25,10,NA,104,0.63414,33,41,6,226,202,2.75609,2.46341,31.87804,28.25609,0.162162,0.142857,0.807693,0.824786,0.489024,5
2015,2,16,Chicago Blackhawks,82,48,28,6,NA,102,0.62195,36,39,9,220,186,2.68292,2.26829,33.86585,30.20731,0.176245,0.149425,0.834124,0.848341,0.520489,5
2015,2,23,Vancouver Canucks,82,48,29,5,NA,101,0.61585,36,42,6,236,220,2.87804,2.68292,29.91463,29.82926,0.193277,0.184873,0.857143,0.879699,0.466653,9
2015,2,15,Washington Capitals,82,45,26,11,NA,101,0.61585,35,40,5,237,199,2.89024,2.42682,29.5,28.87804,0.253164,0.236286,0.812031,0.827067,0.512497,9
2015,2,2,New York Islanders,82,47,28,7,NA,101,0.61585,34,40,7,245,224,2.9878,2.7317,33.79268,28.30487,0.187265,0.176029,0.779817,0.825688,0.492213,6
2015,2,17,Detroit Red Wings,82,43,25,14,NA,100,0.60975,32,39,4,231,211,2.81707,2.57317,29.62195,28.31707,0.238095,0.210884,0.809028,0.819444,0.514656,6
2015,2,30,Minnesota Wild,82,46,28,8,NA,100,0.60975,38,42,4,227,198,2.76829,2.41463,30.75609,27.62195,0.158536,0.146341,0.863248,0.880341,0.498698,8
2015,2,9,Ottawa Senators,82,43,26,13,NA,99,0.60365,30,37,6,232,208,2.82926,2.53658,30.96341,32.13414,0.167857,0.139285,0.828794,0.85214,0.48227,6
2015,2,52,Winnipeg Jets,82,43,26,13,NA,99,0.60365,32,36,7,223,204,2.71951,2.4878,29.7439,28.65853,0.178438,0.159851,0.818182,0.850649,0.488845,7
2015,2,5,Pittsburgh Penguins,82,43,27,12,NA,98,0.59756,33,39,4,217,204,2.64634,2.4878,31.63414,29.28048,0.192913,0.149606,0.848376,0.870036,0.490681,10
2015,2,20,Calgary Flames,82,45,30,7,NA,97,0.59146,32,41,4,237,213,2.89024,2.59756,27.46341,29.15853,0.188235,0.17647,0.806452,0.838709,0.474526,5
2015,2,6,Boston Bruins,82,41,27,14,NA,96,0.58536,28,37,4,209,201,2.54878,2.45121,31.04878,29.86585,0.178403,0.164319,0.819673,0.852459,0.536234,5
2015,2,26,Los Angeles Kings,82,40,27,15,NA,95,0.57926,37,38,2,218,197,2.65853,2.40243,30.92682,27,0.190283,0.182186,0.809323,0.838983,0.513288,9
2015,2,25,Dallas Stars,82,41,31,10,NA,92,0.56097,33,37,4,257,257,3.13414,3.13414,31.19512,29.92682,0.189655,0.165517,0.807087,0.842519,0.517534,6
2015,2,13,Florida Panthers,82,38,29,15,NA,91,0.55487,29,30,8,198,213,2.41463,2.59756,30.68292,29.56097,0.162601,0.138211,0.8,0.804,0.485935,4
2015,2,21,Colorado Avalanche,82,39,31,12,NA,90,0.54878,27,29,10,209,223,2.54878,2.71951,27.87804,33.15853,0.149797,0.1417,0.846474,0.86307,0.508235,6
2015,2,29,Columbus Blue Jackets,82,42,35,5,NA,89,0.54268,28,33,9,227,248,2.76829,3.02439,28.85365,33.43902,0.217213,0.196721,0.801981,0.818481,0.492896,2
2015,2,28,San Jose Sharks,82,40,33,9,NA,89,0.54268,34,36,4,224,226,2.7317,2.75609,31.59756,29.70731,0.216535,0.19685,0.784754,0.80269,0.519245,8
2015,2,4,Philadelphia Flyers,82,33,31,18,NA,84,0.51219,25,30,3,212,223,2.58536,2.71951,29.42682,30.25609,0.234375,0.210937,0.770677,0.781954,0.511438,3
2015,2,1,New Jersey Devils,82,32,36,14,NA,78,0.4756,26,27,5,176,209,2.14634,2.54878,24.4878,30.70731,0.193396,0.15566,0.805971,0.832089,0.472848,5
2015,2,12,Carolina Hurricanes,82,30,41,11,NA,71,0.43292,24,25,5,183,219,2.2317,2.67073,30.78048,27.26829,0.1875,0.170833,0.847369,0.857894,0.529615,2
2015,2,10,Toronto Maple Leafs,82,30,44,8,NA,68,0.41463,22,25,5,206,257,2.51219,3.13414,29.2317,33.51219,0.15901,0.116607,0.804512,0.830827,0.490373,2
2015,2,22,Edmonton Oilers,82,24,44,14,NA,62,0.37804,17,19,5,193,276,2.35365,3.36585,28.42682,30.04878,0.176724,0.146551,0.767124,0.785388,0.482146,2
2015,2,53,Arizona Coyotes,82,24,50,8,NA,56,0.34146,14,19,5,165,267,2.01219,3.25609,29.18292,33.19512,0.2,0.169565,0.767026,0.781362,0.518475,1
