season,game_type,player_id,player_name,last_name,team_abbrev,shoots_catches,gp,gs,wins,losses,ot_losses,ties,goals_against,gaa,saves,shots_against,sv_pct,shutouts,toi_sec,goals,assists,points,pim
2015,2,8468685,Henrik Lundqvist,Lundqvist,NYR,L,46,46,30,13,3,NA,103,2.25333,1226,1329,0.92249,5,164556,0,1,1,0
2015,2,8475683,Sergei Bobrovsky,Bobrovsky,CBJ,L,51,49,30,17,3,NA,134,2.68498,1498,1632,0.91789,2,179666,0,2,2,4
2015,2,8468011,Ryan Miller,Miller,VAN,L,45,45,29,15,1,NA,107,2.52605,1091,1198,0.91068,6,152491,0,0,0,0
2015,2,8466141,Roberto Luongo,Luongo,FLA,L,61,61,28,19,12,NA,138,2.34681,1605,1743,0.92082,2,211691,0,0,0,0
2015,2,8473575,Semyon Varlamov,Varlamov,COL,L,57,57,28,20,8,NA,141,2.55833,1650,1791,0.92127,5,198410,0,0,0,4
2015,2,8470880,Brian Elliott,Elliott,STL,L,46,45,26,14,3,NA,96,2.26255,1054,1150,0.91652,5,152748,0,3,3,0
2015,2,8471239,Cory Schneider,Schneider,NJD,L,69,68,26,31,9,NA,148,2.26304,1834,1982,0.92532,5,235435,0,2,2,0
2015,2,8473972,Jonas Hiller,Hiller,CGY,R,52,44,26,19,4,NA,113,2.36154,1263,1376,0.91787,1,172260,0,0,0,0
2015,2,8470657,Jimmy Howard,Howard,DET,L,53,50,23,13,11,NA,121,2.4439,1229,1350,0.91037,2,178239,0,1,1,2
2015,2,8470320,Cam Ward,Ward,CAR,L,51,50,22,24,5,NA,121,2.39943,1230,1351,0.91043,1,181543,0,0,0,4
2015,2,8471715,Ondrej Pavelec,Pavelec,WPG,L,50,46,22,16,8,NA,108,2.28341,1245,1353,0.92017,5,170271,0,0,0,2
2015,2,8474596,Jake Allen,Allen,STL,L,37,32,22,7,4,NA,79,2.2821,830,909,0.91309,4,124622,0,2,2,2
2015,2,8473541,Jonathan Bernier,Bernier,TOR,L,58,55,21,28,7,NA,152,2.87049,1583,1735,0.91239,2,190629,0,1,1,0
2015,2,8474636,Michael Hutchinson,Hutchinson,WPG,R,38,36,21,10,5,NA,85,2.38499,901,986,0.91379,2,128302,0,0,0,0
2015,2,8475660,Cam Talbot,Talbot,NYR,L,36,34,21,9,4,NA,77,2.2053,961,1038,0.92581,5,125697,0,0,0,0
2015,2,8477202,Andrew Hammond,Hammond,OTT,L,24,23,20,1,2,NA,42,1.78598,665,707,0.94059,3,84659,0,1,1,0
2015,2,8473461,Steve Mason,Mason,PHI,R,51,48,18,18,11,NA,108,2.2458,1382,1490,0.92751,3,173123,0,3,3,2
2015,2,8473523,Jhonas Enroth,Enroth,"BUF,DAL",L,50,44,18,26,2,NA,145,3.07029,1359,1504,0.90359,2,170016,0,0,0,0
2015,2,8475663,Eddie Lack,Lack,VAN,L,41,35,18,13,4,NA,95,2.4527,1106,1201,0.92089,2,139438,0,0,0,2
2015,2,8475852,Petr Mrazek,Mrazek,DET,L,29,26,16,9,2,NA,63,2.3848,705,768,0.91796,3,95102,0,0,0,0
2015,2,8471403,Karri Ramo,Ramo,CGY,L,34,32,15,9,3,NA,75,2.59847,777,852,0.91197,2,103907,0,0,0,0
2015,2,8475681,Ben Scrivens,Scrivens,EDM,L,57,53,15,26,11,NA,170,3.16027,1372,1542,0.88975,1,193654,0,1,1,4
2015,2,8467950,Craig Anderson,Anderson,OTT,L,35,35,14,13,8,NA,87,2.4946,1047,1134,0.92328,3,125551,0,0,0,4
2015,2,8469608,Mike Smith,Smith,ARI,L,62,61,14,42,5,NA,187,3.15542,1768,1955,0.90434,0,213347,0,1,1,10
2015,2,8475311,Darcy Kuemper,Kuemper,MIN,L,31,28,14,12,2,NA,68,2.60085,650,718,0.90529,3,94123,0,0,0,0
2015,2,8476434,John Gibson,Gibson,ANA,L,23,21,13,8,0,NA,58,2.59717,616,674,0.91394,1,80395,0,0,0,0
2015,2,8470147,Curtis McElhinney,McElhinney,CBJ,L,32,28,12,14,2,NA,82,2.87716,867,949,0.91359,0,102601,0,0,0,0
2015,2,8469548,Ray Emery,Emery,PHI,L,31,25,10,11,7,NA,80,3.05826,678,758,0.89445,0,94171,0,0,0,4
2015,2,8471306,Thomas Greiss,Greiss,PIT,L,20,18,9,6,3,NA,50,2.58706,496,546,0.90842,0,69577,0,0,0,0
2015,2,8473503,James Reimer,Reimer,TOR,L,35,27,9,16,1,NA,93,3.1581,908,1001,0.90709,0,106013,0,0,0,2
2015,2,8474152,Scott Darling,Darling,CHI,L,14,13,9,4,0,NA,27,1.9459,392,419,0.93556,1,49951,0,0,0,0
2015,2,8475215,Robin Lehner,Lehner,OTT,L,25,24,9,12,3,NA,74,3.01715,705,779,0.905,0,88295,0,1,1,0
2015,2,8471418,Anton Khudobin,Khudobin,CAR,L,34,32,8,17,6,NA,87,2.71825,787,874,0.90045,1,115221,0,0,0,0
2015,2,8471774,Alex Stalock,Stalock,SJS,L,22,19,8,9,2,NA,54,2.62029,499,553,0.90235,2,74190,0,0,0,2
2015,2,8473434,Chad Johnson,Johnson,NYI,L,19,17,8,8,1,NA,54,3.07745,434,488,0.88934,0,63169,0,0,0,0
2015,2,8473607,Michal Neuvirth,Neuvirth,"BUF,NYI",L,32,32,7,20,4,NA,92,2.98418,975,1067,0.91377,0,110985,0,0,0,0
2015,2,8476844,Niklas Svedberg,Svedberg,BOS,L,18,14,7,5,1,NA,35,2.33281,390,425,0.91764,2,54012,0,0,0,0
2015,2,8476883,Andrei Vasilevskiy,Vasilevskiy,TBL,L,16,13,7,5,1,NA,34,2.36079,381,415,0.91807,1,51847,0,0,0,0
2015,2,8477293,Antti Raanta,Raanta,CHI,L,14,12,7,4,1,NA,25,1.8935,364,389,0.93573,2,47531,0,0,0,0
2015,2,8471219,Al Montoya,Montoya,FLA,L,20,13,6,7,2,NA,49,3.00941,404,453,0.89183,0,58616,0,0,0,2
2015,2,8474682,Dustin Tokarski,Tokarski,MTL,L,17,16,6,6,4,NA,46,2.74635,463,509,0.90962,0,60298,0,1,1,0
2015,2,8474765,Anders Lindback,Lindback,"DAL,BUF",L,26,22,6,16,2,NA,73,3.11086,725,798,0.90852,0,84478,0,1,1,4
2015,2,8475622,Carter Hutton,Hutton,NSH,L,18,17,6,7,4,NA,44,2.61424,406,450,0.90222,1,60591,0,0,0,0
2015,2,8475717,Calvin Pickard,Pickard,COL,L,16,13,6,7,3,NA,35,2.3461,476,511,0.9315,0,53706,0,0,0,0
2015,2,8476234,Keith Kinkaid,Kinkaid,NJD,L,19,13,6,5,4,NA,40,2.59337,429,469,0.91471,0,55526,0,0,0,0
2015,2,8476839,Viktor Fasth,Fasth,EDM,L,26,24,6,15,3,NA,76,3.41193,605,681,0.88839,0,80189,0,0,0,0
2015,2,8467972,Rob Zepp,Zepp,PHI,L,10,9,5,2,0,NA,25,2.89008,198,223,0.88789,0,31141,0,0,0,0
2015,2,8473404,Niklas Backstrom,Backstrom,MIN,L,19,14,5,7,3,NA,51,3.04512,401,452,0.88716,0,60293,0,0,0,2
2015,2,8473499,Reto Berra,Berra,COL,L,19,12,5,4,1,NA,33,2.64546,370,403,0.91811,1,44907,0,0,0,0
2015,2,8468540,Dan Ellis,Ellis,FLA,L,8,8,4,3,1,NA,19,2.34342,202,221,0.91402,1,29188,0,0,0,0
2015,2,8474889,Martin Jones,Jones,LAK,L,15,11,4,5,2,NA,29,2.24409,278,307,0.90553,3,46522,0,1,1,0
2015,2,8475299,Joni Ortio,Ortio,CGY,L,6,6,4,2,0,NA,14,2.5203700000000002,139,153,0.90849,1,19997,0,0,0,0
2015,2,8455710,Martin Brodeur,Brodeur,STL,L,7,5,3,3,0,NA,17,2.86745,152,169,0.8994,1,21343,0,0,0,0
2015,2,8460705,Evgeni Nabokov,Nabokov,TBL,L,11,9,3,6,2,NA,29,3.14401,216,245,0.88163,0,33206,0,1,1,2
2015,2,8471251,Justin Peters,Peters,WSH,L,12,9,3,6,1,NA,35,3.24583,259,294,0.88095,0,38819,0,0,0,0
2015,2,8473614,Richard Bachman,Bachman,EDM,L,7,4,3,2,0,NA,15,2.84165,153,168,0.91071,1,19003,0,0,0,0
2015,2,8475361,Jonas Gustavsson,Gustavsson,DET,L,7,6,3,3,1,NA,15,2.56264,153,168,0.91071,1,21072,0,0,0,2
2015,2,8467391,Jason LaBarbera,LaBarbera,ANA,L,5,2,2,0,1,NA,9,2.60282,90,99,0.90909,0,12448,0,0,0,0
2015,2,8477084,Mackenzie Skapski,Skapski,NYR,L,2,2,2,0,0,NA,1,0.50384,44,45,0.97777,1,7145,0,0,0,0
2015,2,8468524,Ilya Bryzgalov,Bryzgalov,ANA,L,8,6,1,4,1,NA,23,4.18837,127,150,0.84666,0,19769,0,2,2,0
2015,2,8474591,Tom McCollum,McCollum,DET,L,2,0,1,0,0,NA,1,0.91047,24,25,0.96,0,3954,0,0,0,0
2015,2,8474593,Jacob Markstrom,Markstrom,VAN,L,3,2,1,1,0,NA,4,3.09145,29,33,0.87878,0,4658,0,0,0,0
2015,2,8475831,Philipp Grubauer,Grubauer,WSH,L,1,1,1,0,0,NA,2,1.84615,23,25,0.92,0,3900,0,0,0,0
2015,2,8475839,Louis Domingue,Domingue,ARI,R,7,4,1,2,1,NA,14,2.72948,144,158,0.91139,0,18465,0,0,0,0
2015,2,8477234,Troy Grosenick,Grosenick,SJS,L,2,2,1,1,0,NA,3,1.52069,55,58,0.94827,1,7102,0,0,0,0
2015,2,8466339,Scott Clemmensen,Clemmensen,NJD,L,3,1,0,0,1,NA,8,4.72518,46,54,0.85185,0,6095,0,0,0,0
2015,2,8470093,Mike McKenna,McKenna,ARI,R,1,1,0,1,0,NA,5,5,29,34,0.85294,0,3600,0,0,0,0
2015,2,8473553,Jeff Zatkoff,Zatkoff,PIT,L,1,0,0,1,0,NA,1,1.63265,16,17,0.94117,0,2205,0,0,0,0
2015,2,8474202,John Curry,Curry,MIN,L,2,1,0,0,1,NA,5,4.17536,20,25,0.8,0,4311,0,0,0,0
2015,2,8474690,Kevin Poulin,Poulin,NYI,L,1,1,0,0,1,NA,3,2.76923,23,26,0.88461,0,3900,0,0,0,0
2015,2,8475252,Matt Hackett,Hackett,BUF,L,5,4,0,4,1,NA,18,4.31568,137,155,0.88387,0,15015,0,0,0,0
2015,2,8475680,Jussi Rynnas,Rynnas,DAL,L,2,1,0,1,0,NA,7,4.54463,37,44,0.8409,0,5545,0,0,0,0
2015,2,8475781,Tyler Bunz,Bunz,EDM,L,1,0,0,0,0,NA,3,9,9,12,0.75,0,1200,0,0,0,0
2015,2,8476316,Laurent Brossoit,Brossoit,EDM,L,1,1,0,1,0,NA,2,2.01342,49,51,0.96078,0,3576,0,0,0,0
2015,2,8476341,Anton Forsberg,Forsberg,CBJ,L,5,5,0,4,0,NA,20,4.69269,129,149,0.86577,0,15343,0,0,0,0
2015,2,8476876,Malcolm Subban,Subban,BOS,L,1,1,0,1,0,NA,3,5.76,3,6,0.5,0,1875,0,0,0,0
2015,2,8476904,Chris Driedger,Driedger,OTT,L,1,0,0,0,0,NA,0,0,10,10,1,0,1372,0,0,0,0
2015,2,8476992,Marek Mazanec,Mazanec,NSH,R,2,1,0,1,0,NA,4,2.26986,43,47,0.91489,0,6344,0,0,0,0
2015,2,8477092,Andrey Makarov,Makarov,BUF,L,1,1,0,1,0,NA,3,3,33,36,0.91666,0,3600,0,0,0,0
