"player_id","team_abbrev","gp_onice","cf_5v5","ca_5v5","gf_5v5","ga_5v5","ev_goals","ev_assists","pp_goals","pp_assists","pk_ga","pp_shots","pk_shots_against","pp_gf_onice","pk_ga_onice","xg_for_5v5","xg_against_5v5","pen_taken","pen_drawn","toi_5v5_sec","toi_pp_sec","toi_pk_sec","cf_pct_5v5","gf_per60_5v5","ga_per60_5v5","ev_points_per60","pp_points_per60","pk_ga_per60","pk_save_pct","pp_gf_onice_per60","pk_ga_onice_per60","xg_for_per60_5v5","xg_against_per60_5v5","toi_all_tracked_sec","pen_taken_per60","pen_drawn_per60","penalty_diff_per60"
"8476422","MTL",57,1024,855,43,37,2,8,1,0,1,127,48,3,3,0,0,8,12,54325,5613,2230,54.5,2.85,2.45,0.66,0.64,1.61,0.9792,1.92,4.84,0,0,62168,0.46,0.69,0.23
"8476443","MTL",19,302,261,8,11,0,3,0,0,0,1,39,0,4,0,0,4,2,17009,306,1529,53.6,1.69,2.33,0.63,0,0,1,0,9.42,0,0,18844,0.76,0.38,-0.38
"8476469","MTL",57,708,622,23,25,7,6,2,4,1,155,119,10,8,0,0,7,12,42418,4716,5041,53.2,1.95,2.12,1.1,4.58,0.71,0.9916,7.63,5.71,0,0,52175,0.48,0.83,0.35
"8476479","MTL",81,1386,1052,63,51,10,29,0,4,0,65,356,6,22,0,0,17,17,69595,3107,9557,56.8,3.26,2.64,2.02,4.63,0,1,6.95,8.29,0,0,82259,0.74,0.74,0
"8476853","TOR",89,1882,1790,105,71,16,31,3,18,4,476,136,35,10,0,0,7,8,100967,10772,6419,51.3,3.74,2.53,1.68,7.02,2.24,0.9706,11.7,5.61,0,0,118158,0.21,0.24,0.03
"8476948","MTL",32,320,336,9,15,3,1,0,1,1,75,0,2,0,0,0,8,2,18884,3148,163,48.8,1.72,2.86,0.76,1.14,22.09,NA,2.29,0,0,0,22195,1.3,0.32,-0.98
"8477015","TOR",89,1010,1015,36,28,6,17,0,1,0,25,254,2,18,0,0,9,8,61166,2010,8695,49.9,2.12,1.65,1.35,1.79,0,1,3.58,7.45,0,0,71871,0.45,0.4,-0.05
"8477341","TOR",80,1064,938,54,38,16,22,4,4,3,237,0,13,0,0,0,15,14,57678,6958,630,53.1,3.37,2.37,2.37,4.14,17.14,NA,6.73,0,0,0,65266,0.83,0.77,-0.06
"8477476","MTL",82,1073,925,49,39,11,20,0,0,1,63,318,2,17,0,0,16,14,61239,3472,8800,53.7,2.88,2.29,1.82,0,0.41,0.9969,2.07,6.95,0,0,73511,0.78,0.69,-0.09
"8477494","MTL",81,1114,1039,50,51,11,22,3,13,3,369,4,22,0,0,0,12,19,66044,10206,1432,51.7,2.73,2.78,1.8,5.64,7.54,0.25,7.76,0,0,0,77682,0.56,0.88,0.32
"8477503","MTL",82,1191,1141,67,43,22,31,4,7,4,315,7,16,0,0,0,30,27,68594,10241,1805,51.1,3.52,2.26,2.78,3.87,7.98,0.4286,5.62,0,0,0,80640,1.34,1.21,-0.13
"8477953","TOR",85,1319,1185,61,53,15,21,1,2,3,110,189,6,16,0,0,11,9,70209,4680,7510,52.7,3.13,2.72,1.85,2.31,1.44,0.9841,4.62,7.67,0,0,82399,0.48,0.39,-0.09
"8478408","TOR",71,1171,988,46,44,5,12,0,0,0,5,132,1,4,0,0,12,11,64570,1272,5204,54.2,2.56,2.45,0.95,0,0,1,2.83,2.77,0,0,71046,0.61,0.56,-0.05
"8478454","MTL",21,303,318,18,13,1,4,0,0,0,3,72,0,4,0,0,3,1,18261,361,2554,48.8,3.55,2.56,0.99,0,0,1,0,5.64,0,0,21176,0.51,0.17,-0.34
"8478483","TOR",89,1463,1372,82,58,17,42,3,20,4,483,164,36,13,0,0,12,20,82323,10413,7183,51.6,3.59,2.54,2.58,7.95,2,0.9756,12.45,6.52,0,0,99919,0.43,0.72,0.29
"8479318","TOR",75,1299,1168,59,63,26,24,14,9,3,402,0,30,0,0,0,7,14,69016,9079,1316,52.7,3.08,3.29,2.61,9.12,8.21,NA,11.9,0,0,0,79411,0.32,0.63,0.31
"8479376","MTL",71,1191,1137,50,36,0,10,0,0,0,25,110,1,5,0,0,3,5,66536,2069,4394,51.2,2.71,1.95,0.54,0,0,1,1.74,4.1,0,0,72999,0.15,0.25,0.1
"8479458","TOR",88,1520,1524,55,61,3,9,0,0,0,5,408,0,33,0,0,10,4,90959,1585,11135,49.9,2.18,2.41,0.47,0,0,1,0,10.67,0,0,103679,0.35,0.14,-0.21
"8480829","MTL",79,1025,765,37,31,10,19,1,4,3,232,2,9,0,0,0,13,16,54598,8303,699,57.3,2.44,2.04,1.91,2.17,15.45,-0.5,3.9,0,0,0,63600,0.74,0.91,0.17
"8480943","TOR",53,762,652,31,31,3,4,0,0,0,2,3,0,0,0,0,7,2,42932,348,796,53.9,2.6,2.6,0.59,0,0,1,0,0,0,0,44076,0.57,0.16,-0.41
"8480944","TOR",67,556,615,24,18,1,12,0,0,0,3,190,0,13,0,0,9,6,38484,1203,5177,47.5,2.25,1.68,1.22,0,0,1,0,9.04,0,0,44864,0.72,0.48,-0.24
"8465009","BOS",85,1458,1347,67,54,5,9,0,2,0,8,413,2,35,0,0,29,11,90978,2101,11666,52,2.65,2.14,0.55,3.43,0,1,3.43,10.8,0,0,104745,1,0.38,-0.62
"8468498","WSH",60,664,754,41,33,3,8,0,0,0,1,268,0,22,0,0,10,5,47739,332,7511,46.8,3.09,2.49,0.83,0,0,1,0,10.54,0,0,55582,0.65,0.32,-0.33
"8470638","BOS",89,1203,928,59,43,15,25,16,21,6,535,237,59,18,0,0,21,15,72072,13265,7406,56.5,2.95,2.15,2,10.04,2.92,0.9747,16.01,8.75,0,0,92743,0.82,0.58,-0.24
"8470655","BOS",85,848,759,27,17,7,10,2,5,4,169,18,18,3,0,0,9,18,53759,6900,1239,52.8,1.81,1.14,1.14,3.65,11.62,0.7778,9.39,8.72,0,0,61898,0.52,1.05,0.53
"8470860","BOS",40,1770,1630,67,57,0,1,0,1,3,334,289,33,27,0,0,0,1,110972,10978,10578,52.1,2.17,1.85,0.03,0.33,1.02,0.9896,10.82,9.19,0,0,132528,0,0.03,0.03
"8471214","WSH",88,1279,1360,82,65,29,26,21,10,6,662,0,52,0,0,0,22,21,83268,18693,1585,48.5,3.55,2.81,2.38,5.97,13.63,NA,10.01,0,0,0,103546,0.76,0.73,-0.03
"8471276","BOS",105,1467,1193,65,49,15,40,5,13,9,309,17,30,1,0,0,12,21,87367,13038,3030,55.2,2.68,2.02,2.27,4.97,10.69,0.4706,8.28,1.19,0,0,103435,0.42,0.73,0.31
"8471695","BOS",70,3194,2866,131,108,0,1,0,1,11,489,524,53,29,0,0,2,7,202175,17701,18083,52.7,2.33,1.92,0.02,0.2,2.19,0.979,10.78,5.77,0,0,237959,0.03,0.11,0.08
"8471698","WSH",73,937,967,51,36,16,19,6,8,3,437,47,36,7,0,0,19,25,61858,11028,3320,49.2,2.97,2.1,2.04,4.57,3.25,0.9362,11.75,7.59,0,0,76206,0.9,1.18,0.28
"8471702","WSH",87,1360,1562,57,65,6,15,1,1,0,66,362,2,34,0,0,18,15,94114,5534,11511,46.5,2.18,2.49,0.8,1.3,0,1,1.3,10.63,0,0,111159,0.58,0.49,-0.09
"8473419","BOS",103,1517,1249,72,55,21,34,13,31,8,607,243,68,15,0,0,35,40,90995,15444,8354,54.8,2.85,2.18,2.18,10.26,3.45,0.9671,15.85,6.46,0,0,114793,1.1,1.25,0.15
"8473563","WSH",87,1176,1203,61,54,16,30,8,19,5,573,122,48,10,0,0,17,15,76826,14780,5546,49.4,2.86,2.53,2.16,6.58,3.25,0.959,11.69,6.49,0,0,97152,0.63,0.56,-0.07
"8474189","WSH",88,1021,1016,49,48,10,18,0,3,1,164,326,5,23,0,0,16,19,66166,8243,9249,50.1,2.67,2.61,1.52,1.31,0.39,0.9969,2.18,8.95,0,0,83658,0.69,0.82,0.13
"8474590","WSH",87,1521,1506,98,67,8,26,3,34,5,625,334,50,23,0,0,15,12,94623,17174,11240,50.2,3.73,2.55,1.29,7.76,1.6,0.985,10.48,7.37,0,0,123037,0.44,0.35,-0.09
"8474651","WSH",66,2878,3095,146,126,0,1,0,1,4,536,520,43,43,0,0,1,6,186382,18558,18523,48.2,2.82,2.43,0.02,0.19,0.78,0.9923,8.34,8.36,0,0,223463,0.02,0.1,0.08
"8475186","BOS",71,993,1001,31,40,1,8,2,1,1,34,255,4,13,0,0,13,5,63627,2333,8212,49.8,1.75,2.26,0.51,4.63,0.44,0.9961,6.17,5.7,0,0,74172,0.63,0.24,-0.39
"8475200","WSH",89,1498,1625,71,78,3,24,0,2,1,84,147,3,13,0,0,16,13,97557,6865,6875,48,2.62,2.88,1,1.05,0.52,0.9932,1.57,6.81,0,0,111297,0.52,0.42,-0.1
"8475343","WSH",71,523,564,26,19,8,13,0,0,0,1,160,0,11,0,0,12,6,36555,659,5964,48.1,2.56,1.87,2.07,0,0,1,0,6.64,0,0,43178,1,0.5,-0.5
"8475744","WSH",83,1051,1209,63,45,9,37,8,17,5,542,22,45,3,0,0,26,18,71845,14354,2170,46.5,3.16,2.25,2.3,6.27,8.29,0.7727,11.29,4.98,0,0,88369,1.06,0.73,-0.33
"8475758","WSH",57,431,530,15,20,4,4,0,0,0,5,139,0,11,0,0,5,4,31154,600,4407,44.8,1.73,2.31,0.92,0,0,1,0,8.99,0,0,36161,0.5,0.4,-0.1
"8475780","BOS",88,900,913,30,35,12,6,0,0,1,1,177,0,11,0,0,14,12,60822,1700,6628,49.6,1.78,2.07,1.07,0,0.54,0.9944,0,5.97,0,0,69150,0.73,0.62,-0.11
"8475792","WSH",88,1015,1054,60,45,23,23,1,1,2,119,0,6,0,0,0,15,12,63018,6530,293,49.1,3.43,2.57,2.63,1.1,24.57,NA,3.31,0,0,0,69841,0.77,0.62,-0.15
"8475807","BOS",93,913,974,33,33,8,9,0,0,0,8,278,0,14,0,0,6,14,62772,1470,8679,48.4,1.89,1.89,0.97,0,0,1,0,5.81,0,0,72921,0.3,0.69,0.39
"8476191","BOS",39,568,570,23,18,0,6,0,0,0,1,103,0,9,0,0,10,6,35601,407,4096,49.9,2.33,1.82,0.61,0,0,1,0,7.91,0,0,40104,0.9,0.54,-0.36
"8476374","BOS",91,966,1033,34,28,9,17,0,0,1,1,238,0,15,0,0,18,15,66236,1859,6975,48.3,1.85,1.52,1.41,0,0.52,0.9958,0,7.74,0,0,75070,0.86,0.72,-0.14
"8476891","BOS",86,1273,1151,45,41,2,8,2,8,2,174,99,21,3,0,0,22,9,79064,8276,5028,52.5,2.05,1.87,0.46,4.35,1.43,0.9798,9.13,2.15,0,0,92368,0.86,0.35,-0.51
"8476905","WSH",70,564,689,14,30,4,6,0,0,0,1,155,0,12,0,0,1,7,42711,494,6146,45,1.18,2.53,0.84,0,0,1,0,7.03,0,0,49351,0.07,0.51,0.44
"8477043","WSH",48,556,591,29,23,1,9,0,0,0,3,4,0,2,0,0,2,5,36421,496,581,48.5,2.87,2.27,0.99,0,0,1,0,12.39,0,0,37498,0.19,0.48,0.29
"8477444","WSH",83,822,884,37,37,12,14,1,0,0,22,1,1,0,0,0,7,8,51910,2307,514,48.2,2.57,2.57,1.8,1.56,0,1,1.56,0,0,0,54731,0.46,0.53,0.07
"8477474","WSH",50,592,733,26,28,2,8,0,0,0,6,79,1,7,0,0,18,6,41268,524,3106,44.7,2.27,2.44,0.87,0,0,1,6.87,8.11,0,0,44898,1.44,0.48,-0.96
"8477573","WSH",3,21,23,1,0,0,1,0,0,0,3,4,0,1,0,0,1,0,1299,88,79,47.7,2.77,0,2.77,0,0,1,0,45.57,0,0,1466,2.46,0,-2.46
"8477944","WSH",89,1075,1098,61,39,22,18,1,3,1,131,0,6,0,0,0,14,18,65054,7502,659,49.5,3.38,2.16,2.21,1.92,5.46,NA,2.88,0,0,0,73215,0.69,0.89,0.2
"8477956","BOS",90,1339,1117,64,50,26,22,20,21,8,566,3,58,1,0,0,17,35,79446,13796,979,54.5,2.9,2.27,2.18,10.7,29.42,-1.6667,15.13,3.68,0,0,94221,0.65,1.34,0.69
"8477987","BOS",56,620,587,19,23,6,9,3,4,5,176,2,18,0,0,0,2,11,37805,6279,356,51.4,1.81,2.19,1.43,4.01,50.56,-1.5,10.32,0,0,0,44440,0.16,0.89,0.73
"8478046","BOS",101,1189,1053,50,27,12,21,1,7,3,170,13,16,2,0,0,9,11,73763,6606,1842,53,2.44,1.32,1.61,4.36,5.86,0.7692,8.72,3.91,0,0,82211,0.39,0.48,0.09
"8478443","BOS",96,1568,1408,63,43,3,6,0,0,0,2,470,0,34,0,0,24,12,101892,1756,13411,52.7,2.23,1.52,0.32,0,0,1,0,9.13,0,0,117059,0.74,0.37,-0.37
"8478498","BOS",92,1119,911,49,35,20,13,9,6,6,386,23,42,1,0,0,14,15,70655,11100,2191,55.1,2.5,1.78,1.68,4.86,9.86,0.7391,13.62,1.64,0,0,83946,0.6,0.64,0.04
"8478569","BOS",91,874,953,27,30,6,10,0,0,1,2,236,0,15,0,0,11,19,61487,1405,6979,47.8,1.58,1.76,0.94,0,0.52,0.9958,0,7.74,0,0,69871,0.57,0.98,0.41
"8479325","BOS",77,1427,1258,68,57,5,18,3,2,4,144,147,12,3,0,0,27,16,86090,7830,7058,53.1,2.84,2.38,0.96,2.3,2.04,0.9728,5.52,1.53,0,0,100978,0.96,0.57,-0.39
"8469608","CGY",47,2210,1862,93,89,0,2,0,0,4,381,330,35,29,0,0,3,1,131189,13260,12827,54.3,2.55,2.44,0.05,0,1.12,0.9879,9.5,8.14,0,0,157276,0.07,0.02,-0.05
"8470626","VAN",81,800,895,28,37,8,14,1,2,4,137,120,4,5,0,0,11,6,55555,5978,5355,47.2,1.81,2.4,1.43,1.81,2.69,0.9667,2.41,3.36,0,0,66888,0.59,0.32,-0.27
"8470966","CGY",83,1516,1171,79,53,10,30,3,20,5,477,364,42,29,0,0,31,13,91132,12718,10864,56.4,3.12,2.09,1.58,6.51,1.66,0.9863,11.89,9.61,0,0,114714,0.97,0.41,-0.56
"8471303","VAN",56,859,949,35,41,4,8,4,13,1,290,236,24,14,0,0,27,9,62849,8117,6710,47.5,2,2.35,0.69,7.54,0.54,0.9958,10.64,7.51,0,0,77676,1.25,0.42,-0.83
"8471707","CGY",67,777,772,25,32,5,8,2,4,4,212,2,13,0,0,0,13,14,48628,8787,1168,50.2,1.85,2.37,0.96,2.46,12.33,-1,5.33,0,0,0,58583,0.8,0.86,0.06
"8473564","CGY",70,945,772,45,29,12,15,0,0,1,7,58,0,7,0,0,14,12,51995,1077,2188,55,3.12,2.01,1.87,0,1.65,0.9828,0,11.52,0,0,55260,0.91,0.78,-0.13
"8474091","VAN",26,255,362,8,21,2,2,1,0,0,36,122,1,3,0,0,3,5,20206,1650,3744,41.3,1.43,3.74,0.71,2.18,0,1,2.18,2.88,0,0,25600,0.42,0.7,0.28
"8474150","CGY",82,1245,1035,57,40,16,21,2,3,2,184,149,9,17,0,0,27,12,70551,8355,5834,54.6,2.91,2.04,1.89,2.15,1.23,0.9866,3.88,10.49,0,0,84740,1.15,0.51,-0.64
"8474291","VAN",57,446,645,17,28,1,9,0,0,0,1,243,0,17,0,0,9,6,37336,970,6937,40.9,1.64,2.7,0.96,0,0,1,0,8.82,0,0,45243,0.72,0.48,-0.24
"8474584","VAN",42,612,610,25,30,1,8,0,0,0,2,119,0,13,0,0,4,4,37509,546,4113,50.1,2.4,2.88,0.86,0,0,1,0,11.38,0,0,42168,0.34,0.34,0
"8474593","VAN",60,2604,2806,116,122,0,1,0,1,5,471,466,34,30,0,0,1,3,174583,16633,15948,48.1,2.39,2.52,0.02,0.22,1.13,0.9893,7.36,6.77,0,0,207164,0.02,0.05,0.03
"8474612","CGY",74,1359,1198,63,58,6,9,0,0,1,10,341,0,24,0,0,15,9,76670,2702,10006,53.1,2.96,2.72,0.7,0,0.36,0.9971,0,8.63,0,0,89378,0.6,0.36,-0.24
"8474628","CGY",14,183,173,8,9,0,4,0,0,0,14,39,0,5,0,0,5,1,11249,437,1508,51.4,2.56,2.88,1.28,0,0,1,0,11.94,0,0,13194,1.36,0.27,-1.09
"8474673","CGY",84,1484,1215,69,53,5,18,1,3,3,122,223,9,20,0,0,15,15,88496,5752,9687,55,2.81,2.16,0.94,2.5,1.11,0.9865,5.63,7.43,0,0,103935,0.52,0.52,0
"8475195","OTT",38,1497,1704,63,73,0,1,0,0,4,213,236,17,20,0,0,0,2,101243,8776,8198,46.8,2.24,2.6,0.04,0,1.76,0.9831,6.97,8.78,0,0,118217,0,0.06,0.06
"8475690","VAN",55,661,835,28,30,1,7,0,0,0,6,291,0,25,0,0,9,4,53750,1594,7797,44.2,1.88,2.01,0.54,0,0,1,0,11.54,0,0,63141,0.51,0.23,-0.28
"8475790","VAN",80,1117,1270,42,69,3,7,0,0,0,3,260,0,24,0,0,21,14,74081,1307,9434,46.8,2.04,3.35,0.49,0,0,1,0,9.16,0,0,84822,0.89,0.59,-0.3
"8476346","CGY",87,1388,1173,75,59,23,38,6,20,5,503,3,43,1,0,0,13,47,82423,13607,2392,54.2,3.28,2.58,2.66,6.88,7.53,-0.6667,11.38,1.51,0,0,98422,0.48,1.72,1.24
"8476440","VAN",77,714,756,22,28,8,7,2,1,4,169,283,10,28,0,0,9,10,50992,7661,8277,48.6,1.55,1.98,1.06,1.41,1.74,0.9859,4.7,12.18,0,0,66930,0.48,0.54,0.06
"8476466","VAN",26,260,314,11,18,6,1,3,4,1,132,1,9,0,0,0,3,3,19049,3392,378,45.3,2.08,3.4,1.32,7.43,9.52,0,9.55,0,0,0,22819,0.47,0.47,0
"8476873","CGY",84,796,775,27,35,8,14,0,0,0,18,247,0,18,0,0,6,7,51701,2214,8201,50.7,1.88,2.44,1.53,0,0,1,0,7.9,0,0,62116,0.35,0.41,0.06
"8476884","VAN",62,875,868,44,41,2,9,1,0,1,82,8,3,0,0,0,14,3,56058,3946,1550,50.2,2.83,2.63,0.71,0.91,2.32,0.875,2.74,0,0,0,61554,0.82,0.18,-0.64
"8476894","LAK",62,600,704,25,30,6,13,1,3,5,158,0,11,0,0,0,11,17,43626,5896,522,46,2.06,2.48,1.57,2.44,34.48,NA,6.72,0,0,0,50044,0.79,1.22,0.43
"8477353","VAN",74,644,833,21,37,6,6,0,0,0,0,204,0,11,0,0,5,17,47727,1154,6577,43.6,1.58,2.79,0.91,0,0,1,0,6.02,0,0,55458,0.32,1.1,0.78
"8477496","CGY",86,1195,973,62,45,13,25,10,17,4,474,325,39,23,0,0,11,14,75446,12600,9400,55.1,2.96,2.15,1.81,7.71,1.53,0.9877,11.14,8.81,0,0,97446,0.41,0.52,0.11
"8477497","CGY",83,1269,1100,67,59,21,29,11,11,5,482,4,43,1,0,0,6,22,74314,12630,2481,53.6,3.25,2.86,2.42,6.27,7.26,-0.25,12.26,1.45,0,0,89425,0.24,0.89,0.65
"8477500","VAN",82,1231,1276,50,55,15,18,7,11,3,451,66,33,6,0,0,14,16,81728,12300,2487,49.1,2.2,2.42,1.45,5.27,4.34,0.9545,9.66,8.69,0,0,96515,0.52,0.6,0.08
"8477935","CGY",76,899,811,36,39,9,14,5,4,3,167,15,13,2,0,0,27,22,50824,7249,1230,52.6,2.55,2.76,1.63,4.47,8.78,0.8,6.46,5.85,0,0,59303,1.64,1.34,-0.3
"8477937","VAN",70,802,892,28,35,11,8,2,0,0,113,1,6,0,0,0,21,12,52786,5679,742,47.3,1.91,2.39,1.3,1.27,0,1,3.8,0,0,0,59207,1.28,0.73,-0.55
"8477958","VAN",63,712,728,29,34,6,10,1,8,4,211,5,15,0,0,0,9,13,45927,7585,1021,49.4,2.27,2.67,1.25,4.27,14.1,0.2,7.12,0,0,0,54533,0.59,0.86,0.27
"8478396","CGY",85,1500,1377,64,61,3,21,1,4,1,119,192,6,18,0,0,8,5,85724,6470,9540,52.1,2.69,2.56,1.01,2.78,0.38,0.9948,3.34,6.79,0,0,101734,0.28,0.18,-0.1
"8478444","VAN",69,956,944,47,50,16,16,6,9,2,418,2,26,0,0,0,11,10,62764,10906,1273,50.3,2.7,2.87,1.84,4.95,5.66,0,8.58,0,0,0,74943,0.53,0.48,-0.05
"8478512","CGY",55,544,449,22,23,5,9,0,3,2,88,5,3,1,0,0,4,10,32414,3701,377,54.8,2.44,2.55,1.55,2.92,19.1,0.6,2.92,9.55,0,0,36492,0.39,0.99,0.6
"8478585","CGY",86,803,697,36,21,11,14,2,5,3,180,237,11,18,0,0,13,14,51819,7663,9393,53.5,2.5,1.46,1.74,3.29,1.15,0.9873,5.17,6.9,0,0,68875,0.68,0.73,0.05
"8479314","CGY",85,1270,982,57,49,17,25,12,13,4,464,1,41,1,0,0,25,33,71736,12565,910,56.4,2.86,2.46,2.11,7.16,15.82,-3,11.75,3.96,0,0,85211,1.06,1.39,0.33
"8479346","CGY",25,187,218,9,7,1,4,0,0,0,12,13,0,2,0,0,2,6,13558,820,623,46.2,2.39,1.86,1.33,0,0,1,0,11.56,0,0,15001,0.48,1.44,0.96
"8479442","VAN",78,1253,1243,51,45,1,18,0,1,1,89,170,2,9,0,0,16,26,78599,4470,6762,50.2,2.34,2.06,0.87,0.81,0.53,0.9941,1.61,4.79,0,0,89831,0.64,1.04,0.4
"8479976","CGY",26,330,322,11,13,1,3,0,0,0,7,42,0,5,0,0,6,3,21328,323,2128,50.6,1.86,2.19,0.68,0,0,1,0,8.46,0,0,23779,0.91,0.45,-0.46
"8480012","VAN",71,930,922,47,45,14,25,9,12,0,403,2,31,1,0,0,6,31,61279,10703,1610,50.2,2.76,2.64,2.29,7.06,0,1,10.43,2.24,0,0,73592,0.29,1.52,1.23
"8466138","SJS",92,1237,980,58,52,14,24,2,13,4,283,0,23,0,0,0,13,15,70494,11270,1396,55.8,2.96,2.66,1.94,4.79,10.32,NA,7.35,0,0,0,83160,0.56,0.65,0.09
"8470612","ANA",67,990,962,41,48,11,21,1,10,4,289,92,13,3,0,0,19,11,61517,9063,3386,50.7,2.4,2.81,1.87,4.37,4.25,0.9565,5.16,3.19,0,0,73966,0.92,0.54,-0.38
"8470613","SJS",102,2179,1715,102,90,9,42,7,25,4,595,294,44,19,0,0,15,8,119609,16673,12343,56,3.07,2.71,1.54,6.91,1.17,0.9864,9.5,5.54,0,0,148625,0.36,0.19,-0.17
"8470794","SJS",88,1328,1133,52,63,22,16,14,10,4,522,89,42,10,0,0,13,31,78649,12316,3709,54,2.38,2.88,1.74,7.02,3.88,0.9551,12.28,9.71,0,0,94674,0.49,1.18,0.69
"8471699","ANA",91,915,960,23,24,6,10,1,0,0,12,187,1,10,0,0,12,17,61013,1233,6630,48.8,1.36,1.42,0.94,2.92,0,1,2.92,5.43,0,0,68876,0.63,0.89,0.26
"8471709","SJS",90,1505,1481,68,81,5,21,0,1,0,82,391,7,31,0,0,7,6,94768,5618,10962,50.4,2.58,3.08,0.99,0.64,0,1,4.49,10.18,0,0,111348,0.23,0.19,-0.04
"8474027","SJS",98,1475,1483,45,71,2,14,0,1,0,9,379,1,36,0,0,19,8,101826,2573,11883,49.9,1.59,2.51,0.57,1.4,0,1,1.4,10.91,0,0,116282,0.59,0.25,-0.34
"8474053","SJS",101,1479,1255,74,76,23,27,9,14,3,587,246,45,21,0,0,13,16,86158,13362,7567,54.1,3.09,3.18,2.09,6.2,1.43,0.9878,12.12,9.99,0,0,107087,0.44,0.54,0.1
